date,pm25,pm10,o3,no2,so2,co,AQI
2022-06-18,65,27,14,7,1,13,155
2022-06-19,45,31,16,3,2,9,124
2022-06-20,27,14,16,1,2,22,82
2022-06-21,16,30,19,3,2,12,59
2022-06-22,33,14,22,1,1,8,94
2022-06-23,19,13,18,2,2,18,65
2022-06-24,17,15,18,1,2,19,61
2022-06-25,24,14,18,1,1,14,76
2022-06-26,30,27,14,1,1,13,88
2022-06-27,35,13,13,1,1,9,99
2022-06-28,22,30,15,2,2,21,71
2022-06-29,43,19,14,1,2,14,119
2022-06-30,19,21,16,1,2,15,65
2022-07-01,32,36,14,2,2,13,92
2022-07-02,45,39,13,2,2,17,124
2022-07-03,52,39,11,1,1,20,141
2022-07-04,47,10,12,1,2,21,129
2022-07-05,18,16,11,1,2,13,63
2022-07-06,28,18,13,1,1,19,84
2022-07-07,30,20,11,1,1,18,88
2022-07-08,39,17,14,1,1,9,109
2022-07-09,38,19,13,1,1,12,107
2022-07-10,30,19,12,1,2,14,88
2022-07-11,36,9,11,1,1,9,102
2022-07-12,6,6,11,1,1,21,25
2022-07-13,14,10,11,1,2,1,54
2022-07-14,34,18,11,1,1,1,97
2022-07-15,21,18,11,1,1,1,69
2022-07-18,21,26,12,1,2,4,69
2022-07-19,22,47,15,2,3,7,71
2022-07-20,54,44,15,2,3,5,146
2022-07-21,49,44,10,4,4,6,134
2022-07-22,59,23,13,1,4,4,152
2022-07-23,40,25,11,1,3,3,112
2022-07-24,37,31,14,1,3,5,104
2022-07-25,44,17,10,2,3,5,121
2022-07-26,38,30,17,4,5,5,107
2022-07-27,56,46,25,8,2,7,151
2022-07-28,82,57,23,10,3,6,164
2022-07-29,102,31,22,5,2,5,175
2022-07-30,53,31,20,3,2,4,144
2022-07-31,56,44,14,5,2,6,151
2022-08-01,74,47,15,4,2,5,160
2022-08-02,65,30,17,2,2,3,155
2022-08-03,60,29,16,3,2,5,153
2022-08-04,49,21,16,2,2,5,134
2022-08-05,39,12,13,2,2,4,109
2022-08-06,18,14,10,1,1,3,63
2022-08-07,29,4,10,1,2,4,86
2022-08-08,7,18,12,1,2,4,29
2022-08-09,24,22,14,1,2,6,76
2022-08-10,28,18,15,1,1,9,84
2022-08-11,30,17,13,1,2,5,88
2022-08-12,21,19,12,1,3,5,69
2022-08-13,20,12,9,1,2,4,67
2022-08-14,14,11,9,1,2,6,54
2022-08-15,21,13,13,1,3,3,69
2022-08-16,21,21,16,1,3,3,69
2022-08-17,24,30,14,1,2,5,76
2022-08-18,36,33,13,1,2,5,102
2022-08-19,40,31,12,1,3,5,112
2022-08-20,46,32,15,1,3,4,126
2022-08-21,37,32,12,1,2,4,104
2022-08-22,27,23,13,1,2,4,82
2022-08-23,21,35,14,2,2,4,69
2022-08-24,42,28,15,2,2,4,117
2022-08-25,30,48,17,4,3,6,88
2022-08-26,59,54,16,3,3,4,152
2022-08-27,69,52,20,3,3,4,157
2022-08-28,71,67,16,6,2,4,159
2022-08-29,113,49,20,8,3,5,180
2022-08-30,80,37,21,3,2,5,163
2022-08-31,58,23,12,3,2,3,152
2022-09-01,27,32,14,2,4,5,82
2022-09-02,32,35,26,2,2,3,92
2022-09-03,43,34,18,3,3,5,119
2022-09-04,47,33,19,2,3,4,129
2022-09-05,51,42,20,1,4,3,139
2022-09-06,61,38,26,1,3,5,153
2022-09-07,72,31,20,1,2,4,159
2022-09-08,66,21,14,1,1,5,156
2022-09-09,42,24,10,1,2,4,117
2022-09-10,48,7,11,1,1,4,131
2022-09-11,16,4,13,1,1,3,59
2022-09-12,11,11,12,1,1,4,45
2022-09-13,22,16,12,1,1,4,71
2022-09-14,26,16,11,1,2,4,80
2022-09-15,26,16,12,1,1,4,80
2022-09-16,22,21,13,1,1,4,71
2022-09-17,23,33,13,1,1,4,73
2022-09-18,40,32,15,1,2,6,112
2022-09-19,47,35,14,1,2,5,129
2022-09-20,60,48,18,1,2,5,153
2022-09-21,81,43,12,1,2,5,164
2022-09-22,74,37,16,1,2,5,160
2022-09-23,54,32,16,1,2,5,146
2022-09-24,44,37,17,1,2,5,121
2022-09-25,54,60,23,2,3,4,146
2022-09-26,96,36,18,1,1,5,171
2022-09-27,74,52,20,1,3,4,160
2022-09-28,104,40,17,1,2,5,176
2022-09-29,81,67,18,3,2,7,164
2022-09-30,127,62,19,1,2,5,187
2022-10-01,106,51,22,1,2,5,177
2022-10-02,82,57,23,1,2,4,164
2022-10-03,86,64,25,1,3,10,166
2022-10-04,102,69,26,2,3,8,175
2022-10-05,130,19,13,1,2,5,189
2022-10-06,39,20,19,1,2,4,109
2022-10-07,53,28,21,1,1,5,144
2022-10-08,59,26,20,1,1,5,152
2022-10-09,52,18,12,1,1,6,141
2022-10-10,33,18,15,1,1,4,94
2022-10-11,29,26,17,1,1,6,86
2022-10-12,53,38,16,8,1,7,144
2022-10-13,65,50,13,6,1,4,155
2022-10-14,89,31,9,5,2,7,168
2022-10-15,68,21,11,4,2,2,157
2022-10-16,44,21,11,4,2,2,121
2022-10-23,44,72,8,10,3,2,121
2022-10-24,135,85,38,12,5,3,192
2022-10-25,144,99,44,15,8,4,196
2022-10-26,149,89,42,13,5,4,199
2022-10-27,146,86,37,12,9,3,197
2022-10-28,144,92,36,16,15,4,196
2022-10-29,137,94,38,15,12,4,193
2022-10-30,140,97,44,14,13,3,194
2022-10-31,158,95,32,13,10,4,208
2022-11-01,159,98,27,13,9,5,209
2022-11-02,161,97,36,15,10,4,211
2022-11-03,157,97,31,14,13,4,207
2022-11-04,159,82,29,13,10,4,209
2022-11-05,147,85,33,16,10,5,198
2022-11-06,140,97,33,18,11,6,194
2022-11-07,148,93,36,16,13,4,198
2022-11-08,148,95,35,16,9,5,198
2022-11-09,151,95,33,16,15,3,201
2022-11-10,156,99,33,15,17,3,206
2022-11-11,156,89,37,13,18,4,206
2022-11-12,158,96,38,13,14,4,208
2022-11-13,158,85,42,12,11,4,208
2022-11-14,156,95,35,16,13,4,206
2022-11-15,160,94,39,21,16,5,210
2022-11-16,147,99,40,20,17,5,198
2022-11-17,151,98,42,17,15,11,201
2022-11-18,154,104,43,19,19,16,204
2022-11-19,160,101,46,20,17,9,210
2022-11-20,160,101,39,11,16,15,210
2022-11-21,159,98,41,13,15,3,209
2022-11-22,157,104,44,17,21,7,207
2022-11-23,163,94,39,16,7,12,213
2022-11-24,151,100,48,16,13,22,201
2022-11-25,161,99,49,20,17,13,211
2022-11-26,160,95,52,14,10,4,210
2022-11-27,162,95,48,17,12,4,212
2022-11-28,159,88,41,16,14,4,209
2022-11-29,149,102,62,23,12,6,199
2022-11-30,160,101,50,17,8,6,210
2022-12-01,161,98,40,15,3,6,211
2022-12-02,161,83,27,12,2,5,211
2022-12-03,149,91,32,12,5,4,199
2022-12-04,161,106,44,11,14,6,211
2022-12-05,163,104,36,19,14,5,213
2022-12-06,158,106,34,17,10,5,208
2022-12-07,161,93,35,13,11,4,211
2022-12-08,152,109,43,18,16,4,202
2022-12-09,163,94,30,11,19,3,213
2022-12-10,152,53,14,9,5,3,202
2022-12-11,110,35,13,7,3,2,179
2022-12-12,71,30,16,6,3,3,159
2022-12-13,58,33,18,8,3,2,152
2022-12-14,64,33,18,8,3,2,155
2022-12-20,64,93,44,19,7,7,155
2022-12-21,152,99,35,22,8,6,202
2022-12-22,152,99,34,22,9,5,202
2022-12-23,145,87,50,20,6,4,197
2022-12-24,161,87,50,20,6,4,211
2022-12-25,161,35,19,4,4,2,211
2022-12-26,76,38,26,6,4,2,161
2022-12-27,56,86,10,24,7,6,151
2022-12-28,124,102,10,28,7,7,186
2022-12-29,153,97,38,24,7,7,203
2022-12-30,152,88,30,20,8,4,202
2022-12-31,142,78,32,13,4,4,195
2023-01-01,146,70,39,9,4,3,197
2023-01-02,144,69,32,10,4,3,196
2023-01-03,138,65,27,10,4,4,193
2023-01-04,120,72,30,8,4,3,184
2023-01-05,157,102,25,15,7,6,207
2023-01-06,163,100,32,19,14,6,213
2023-01-07,160,94,30,21,12,4,210
2023-01-08,139,96,40,22,10,7,194
2023-01-09,145,98,40,23,12,8,197
2023-01-10,147,99,56,21,8,7,198
2023-01-11,159,92,39,15,6,4,209
2023-01-12,153,94,42,14,6,4,203
2023-01-13,155,77,39,10,5,3,205
2023-01-14,146,82,43,9,5,4,197
2023-01-15,156,58,36,5,5,2,206
2023-01-16,112,57,32,5,5,1,180
2023-01-17,106,64,42,6,5,2,177
2023-01-18,113,68,38,6,4,2,180
2023-01-19,136,71,31,6,4,2,192
2023-01-20,145,77,35,9,4,3,197
2023-01-21,147,79,38,11,4,2,198
2023-01-22,144,82,36,8,5,3,196
2023-01-23,158,57,28,4,5,2,208
2023-01-24,101,57,30,5,4,2,174
2023-01-25,97,65,33,7,4,2,172
2023-01-26,128,85,35,12,5,4,188
2023-01-27,150,88,43,14,5,4,199
2023-01-28,155,89,40,8,5,3,205
2023-01-29,160,76,29,6,3,3,210
2023-01-30,152,82,33,9,5,3,202
2023-01-31,155,107,39,13,12,4,205
2023-02-01,163,97,34,16,12,4,213
2023-02-02,152,93,33,17,11,6,202
2023-02-03,138,97,40,19,15,7,193
2023-02-04,151,94,41,19,12,5,201
2023-02-05,148,98,49,15,8,5,198
2023-02-06,158,82,38,8,6,3,208
2023-02-07,155,84,42,10,8,4,205
2023-02-08,153,95,37,17,8,6,203
2023-02-09,142,95,33,19,10,5,195
2023-02-10,141,92,19,21,8,6,195
2023-02-11,137,95,34,16,9,7,193
2023-02-12,143,103,32,14,16,6,196
2023-02-13,136,96,33,21,17,7,192
2023-02-14,137,98,32,23,15,5,193
2023-02-15,138,104,29,23,15,6,193
2023-02-16,136,104,36,27,15,11,192
2023-02-17,146,101,44,27,15,8,197
2023-02-18,149,79,37,27,15,6,199
2023-02-19,141,89,49,9,10,6,195
2023-02-20,150,96,44,13,7,4,199
2023-02-21,150,99,51,18,6,5,199
2023-02-22,152,88,47,13,6,3,202
2023-02-23,147,100,49,20,8,5,198
2023-02-24,157,96,42,22,8,6,207
2023-02-25,139,92,43,21,7,4,194
2023-02-26,143,81,47,10,6,2,196
2023-02-27,148,79,42,11,5,3,198
2023-02-28,135,81,43,16,7,3,192
2023-03-01,141,83,46,15,10,3,195
2023-03-02,146,98,51,19,11,4,197
2023-03-03,160,96,50,18,12,3,210
2023-03-04,154,98,51,24,10,4,204
2023-03-05,159,102,53,29,12,7,209
2023-03-06,160,89,34,14,8,2,210
2023-03-07,128,89,34,14,8,2,188
2023-03-08,128,82,44,22,12,5,188
2023-03-09,146,89,29,22,7,2,197
2023-03-10,143,89,29,22,7,2,196
2023-03-14,143,91,51,22,10,2,196
2023-03-15,157,96,34,2,12,3,207
2023-03-16,161,96,34,2,12,3,211
2023-03-21,161,105,10,1,10,4,211
2023-03-22,155,76,26,1,16,3,205
2023-03-23,122,76,29,1,15,3,185
2023-03-24,127,58,25,1,11,2,187
2023-03-25,103,56,29,1,10,1,175
2023-03-26,98,66,28,1,11,2,172
2023-03-27,106,80,31,2,14,2,177
2023-03-28,124,60,27,2,12,2,186
2023-03-29,114,61,31,2,13,2,181
2023-03-30,99,75,26,1,11,3,173
2023-03-31,127,75,26,1,11,3,187
2023-04-02,127,56,30,1,10,3,187
2023-04-03,91,60,34,1,13,2,169
2023-04-04,96,57,34,1,9,2,171
2023-04-05,93,69,29,2,10,3,170
2023-04-06,121,62,31,2,7,2,184
2023-04-07,98,65,32,1,9,3,172
2023-04-08,101,81,26,2,6,4,174
2023-04-09,122,72,34,2,8,2,185
2023-04-10,103,78,32,2,8,2,175
2023-04-11,120,80,52,1,9,2,184
2023-04-12,131,73,34,1,8,3,189
2023-04-13,134,85,21,4,10,3,191
2023-04-14,142,48,28,1,8,2,195
2023-04-15,85,72,28,2,8,3,166
2023-04-16,120,89,16,3,9,4,184
2023-04-17,139,85,13,3,9,4,194
2023-04-18,146,92,8,3,12,4,197
2023-04-19,155,84,3,1,11,2,205
2023-04-20,147,69,27,1,11,2,198
2023-04-21,121,49,26,1,8,2,184
2023-04-22,99,67,34,1,8,3,173
2023-04-23,113,40,24,1,7,1,180
2023-04-24,77,31,16,1,8,1,162
2023-04-25,60,24,17,1,7,1,153
2023-04-26,64,72,20,1,7,2,155
2023-04-27,132,63,16,1,6,2,190
2023-04-28,127,43,17,1,5,3,187
2023-04-29,71,36,11,1,5,1,159
2023-04-30,70,20,16,1,6,1,158
2023-05-01,48,18,10,1,6,1,131
2023-05-02,47,26,11,1,7,2,129
2023-05-03,45,35,10,1,7,1,124
2023-05-04,53,37,11,1,8,2,144
2023-05-05,63,55,11,2,6,2,154
2023-05-06,82,48,12,1,6,2,164
2023-05-07,72,56,19,1,6,1,159
2023-05-08,90,43,15,1,8,1,168
2023-05-09,72,59,16,1,7,2,159
2023-05-10,104,86,23,3,8,4,176
2023-05-11,147,82,29,3,8,3,198
2023-05-12,126,86,23,3,8,4,187
2023-05-13,127,68,26,1,9,1,187
2023-05-14,85,64,24,1,9,2,166
2023-05-15,77,61,23,1,9,1,162
2023-05-16,75,64,23,1,10,2,161
2023-05-17,77,74,25,2,11,3,162
2023-05-18,90,92,27,3,12,3,168
2023-05-19,124,92,27,3,12,3,186
2023-05-21,124,42,26,1,9,3,186
2023-05-22,73,75,23,3,8,3,160
2023-05-23,122,64,29,1,8,2,185
2023-05-24,97,66,21,1,9,2,172
2023-05-25,71,59,24,1,8,2,159
2023-05-26,62,64,26,1,8,1,154
2023-05-27,70,83,23,2,10,3,158
2023-05-28,80,78,31,1,12,3,163
2023-05-29,93,65,33,1,9,2,170
2023-05-30,78,69,27,1,8,3,162
2023-05-31,88,85,32,2,9,3,167
2023-06-01,107,73,27,1,11,2,177
2023-06-02,82,71,23,1,11,3,164
2023-06-03,70,52,20,1,9,1,158
2023-06-04,58,54,21,1,8,2,152
2023-06-05,62,80,21,1,9,2,154
2023-06-06,83,55,25,1,8,1,165
2023-06-07,59,50,23,1,9,1,152
2023-06-08,47,40,23,1,9,1,129
2023-06-09,40,27,20,1,9,1,112
2023-06-10,21,20,14,1,7,1,69
2023-06-11,10,32,15,1,8,1,41
2023-06-12,20,50,13,1,8,2,67
2023-06-13,27,42,12,1,10,1,82
2023-06-14,25,49,13,1,8,1,78
2023-06-15,36,52,14,1,9,1,102
2023-06-16,34,54,13,1,9,1,97
2023-06-17,27,76,15,1,8,1,82
2023-06-18,47,76,16,1,8,2,129
2023-06-19,57,89,16,1,8,2,151
2023-06-20,59,67,16,1,9,1,152
2023-06-21,57,47,9,1,7,1,151
2023-06-22,53,52,9,1,8,1,144
2023-06-23,55,29,3,1,5,1,149
2023-06-24,38,20,5,1,6,1,107
2023-06-25,20,31,5,1,6,1,67
2023-06-26,31,37,3,1,7,1,90
2023-06-27,43,21,8,1,8,1,119
2023-06-28,27,19,6,1,6,1,82
2023-06-29,41,37,6,1,8,1,114
2023-06-30,73,35,7,1,9,1,160
2023-07-01,73,39,6,1,10,1,160
2023-07-02,68,36,3,1,12,1,157
2023-07-03,76,30,5,1,8,1,161
2023-07-04,69,32,7,1,9,1,157
2023-07-05,73,24,15,1,12,1,160
2023-07-06,68,31,6,1,8,1,157
2023-07-07,76,31,4,1,7,1,161
2023-07-08,74,40,5,1,8,1,160
2023-07-09,76,53,6,1,8,1,161
2023-07-10,81,55,8,1,8,1,164
2023-07-11,88,55,13,1,8,1,167
2023-07-12,96,56,7,1,7,1,171
2023-07-13,89,43,9,1,7,1,168
2023-07-14,82,45,14,1,7,1,164
2023-07-15,76,46,4,1,5,3,161
2023-07-16,83,40,4,1,5,2,165
2023-07-17,83,25,3,1,5,2,165
2023-07-18,68,26,8,1,5,1,157
2023-07-19,71,20,4,1,4,2,159
2023-07-20,67,26,10,1,6,2,156
2023-07-21,67,35,4,1,6,2,156
2023-07-22,82,27,4,1,5,2,164
2023-07-23,70,30,5,2,8,2,158
2023-07-24,69,25,2,3,9,2,157
2023-07-25,68,31,2,3,9,2,157
2023-07-26,77,23,2,3,10,2,162
2023-07-27,67,39,3,3,10,1,156
2023-07-28,79,45,4,4,12,2,163
2023-07-29,81,48,4,3,12,2,164
2023-07-30,77,47,4,3,11,2,162
2023-07-31,77,34,4,3,10,2,162
2023-08-01,72,40,5,3,9,2,159
2023-08-02,78,44,5,2,8,1,162
2023-08-03,83,38,5,2,8,1,165
2023-08-04,82,47,6,2,9,1,164
2023-08-05,82,34,5,2,8,1,164
2023-08-06,79,43,8,1,6,3,163
2023-08-07,90,41,6,1,3,7,168
2023-08-08,89,38,6,1,4,8,168
2023-08-09,88,46,7,3,4,8,167
2023-08-10,96,59,10,3,3,8,171
2023-08-11,106,59,10,3,3,8,177
2023-08-16,106,46,9,3,4,7,177
2023-08-17,99,51,6,3,3,7,173
2023-08-18,95,43,3,3,4,7,171
2023-08-19,98,42,8,3,4,7,172
2023-08-20,95,41,9,1,3,8,171
2023-08-21,78,35,9,1,2,9,162
2023-08-22,58,28,7,1,2,8,152
2023-08-23,41,25,6,1,2,7,114
2023-08-24,38,28,7,1,2,7,107
2023-08-25,29,48,6,1,2,7,86
2023-08-26,26,51,6,1,2,7,80
2023-08-27,21,58,9,1,2,8,69
2023-08-28,30,66,8,1,2,7,88
2023-08-29,47,92,8,1,2,8,129
2023-08-30,73,95,11,1,2,8,160
2023-08-31,82,98,13,4,2,9,164
2023-09-01,111,76,13,4,1,8,179
2023-09-02,93,21,12,4,2,7,170
2023-09-03,41,19,11,5,1,8,114
2023-09-04,42,29,8,4,2,8,117
2023-09-05,53,33,10,4,3,8,144
2023-09-06,50,17,6,4,1,7,136
2023-09-07,29,11,6,4,2,7,86
2023-09-08,14,8,6,4,3,7,54
2023-09-09,17,13,6,4,3,8,61
2023-09-10,21,29,8,4,2,8,69
2023-09-11,35,24,7,4,2,8,99
2023-09-12,29,29,8,4,3,7,86
2023-09-13,30,27,9,4,3,7,88
2023-09-14,39,15,8,4,4,7,109
2023-09-15,19,12,7,4,4,7,65
2023-09-16,17,18,8,4,3,7,61
2023-09-17,20,24,8,4,4,7,67
2023-09-18,19,15,11,4,4,7,65
2023-09-19,17,15,11,4,4,7,61
2023-09-20,17,26,5,4,3,9,61
2023-09-21,30,17,5,4,3,8,88
2023-09-22,22,17,5,4,3,8,71
2023-10-09,22,82,16,4,5,1,71
2023-10-10,143,80,18,4,5,1,196
2023-10-11,118,76,18,5,5,2,183
2023-10-12,107,72,20,5,4,3,177
2023-10-13,98,83,22,5,2,2,172
2023-10-14,117,83,22,5,2,2,182
2023-10-15,117,77,17,5,2,4,182
2023-10-16,122,67,21,5,2,1,185
2023-10-17,102,77,16,5,3,2,175
2023-10-18,113,75,16,5,4,2,180
2023-10-19,116,74,16,5,4,2,182
2023-10-20,119,80,14,5,5,1,183
2023-10-21,137,80,14,5,8,2,193
2023-10-22,118,70,12,5,4,2,183
2023-10-23,98,60,9,5,4,1,172
2023-10-24,81,68,8,5,4,1,164
2023-10-25,95,96,6,5,7,2,171
2023-10-26,99,96,5,5,5,1,173
2023-10-27,103,79,3,5,5,1,175
2023-10-28,127,68,1,5,6,1,187
2023-10-29,131,76,1,5,6,1,189
2023-10-30,145,81,1,5,6,1,197
2023-10-31,153,77,4,5,4,1,203
2023-11-01,151,68,4,5,3,1,201
2023-11-02,124,61,3,5,2,3,186
2023-11-03,106,66,1,5,2,1,177
2023-11-04,110,77,1,5,4,1,179
2023-11-05,145,66,1,5,2,3,197
2023-11-06,110,37,1,5,1,3,179
2023-11-07,60,40,1,5,1,1,153
2023-11-08,83,56,1,5,1,2,165
2023-11-09,110,88,4,5,3,3,179
2023-11-10,153,84,4,6,2,4,203
2023-11-11,154,84,4,6,2,4,204
2023-12-31,154,109,42,5,1,10,204
2024-01-01,144,112,46,5,4,8,196
2024-01-02,155,106,51,5,2,9,205
2024-01-03,160,73,42,5,8,12,210
2024-01-04,157,64,43,5,3,10,207
2024-01-05,133,59,32,6,3,11,191
2024-01-06,102,58,40,5,5,10,175
2024-01-07,111,64,37,5,8,11,179
2024-01-08,128,68,38,5,3,12,188
2024-01-09,148,85,43,5,9,14,198
2024-01-10,156,89,60,5,17,15,206
2024-01-11,158,82,52,5,8,18,208
2024-01-12,153,74,39,5,3,16,203
2024-01-13,146,85,11,5,3,12,197
2024-01-14,160,56,36,5,5,7,210
2024-01-15,109,69,36,5,5,9,178
2024-01-16,147,58,39,5,4,7,198
2024-01-17,120,43,32,5,2,5,184
2024-01-18,88,51,22,5,2,5,167
2024-01-19,115,47,31,5,6,6,181
2024-01-20,82,37,37,5,22,12,164
2024-01-21,75,51,31,5,4,13,161
2024-01-22,90,44,27,5,5,13,168
2024-01-23,87,57,40,5,19,14,167
2024-01-24,110,84,54,5,15,12,179
2024-01-25,161,71,43,5,8,8,211
2024-01-26,142,63,37,5,12,9,195
2024-01-27,128,70,57,5,9,7,188
2024-01-28,140,65,45,5,6,9,194
2024-01-29,142,61,45,5,13,9,195
2024-01-30,131,56,39,5,7,7,189
2024-01-31,89,46,43,5,5,5,168
2024-02-01,77,65,54,5,13,7,162
2024-02-02,116,64,16,5,6,11,182
2024-02-03,103,68,45,5,10,9,175
2024-02-04,121,58,37,5,7,7,184
2024-02-05,99,57,33,5,4,7,173
2024-02-06,95,70,36,5,7,9,171
2024-02-07,110,85,39,5,9,12,179
2024-02-08,146,72,48,5,11,7,197
2024-02-09,113,54,19,5,4,7,180
2024-02-10,98,51,31,5,7,6,172
2024-02-11,96,49,34,5,5,6,171
2024-02-12,91,44,26,5,4,5,169
2024-02-13,54,46,34,5,9,6,146
2024-02-14,66,44,40,5,6,6,156
2024-02-15,65,41,29,5,9,5,155
2024-02-16,61,56,20,5,6,7,153
2024-02-17,75,52,14,5,6,8,161
2024-02-18,65,52,42,5,8,5,155
2024-02-19,82,46,46,5,10,6,164
2024-02-20,99,68,45,5,13,9,173
2024-02-21,108,84,31,5,12,15,178
2024-02-22,122,86,16,5,8,16,185
2024-02-23,127,81,24,5,9,11,187
2024-02-24,139,44,36,5,11,5,194
2024-02-25,82,36,27,5,6,4,164
2024-02-26,71,29,34,5,10,4,159
2024-02-27,55,46,42,5,9,3,149
2024-02-28,55,57,41,5,12,6,149
2024-02-29,87,66,42,5,5,6,167
2024-03-01,147,55,35,5,10,5,198
2024-03-02,119,61,45,5,10,7,183
2024-03-03,81,67,43,5,9,8,164
2024-03-04,65,93,40,5,11,6,155
2024-03-05,76,55,37,5,9,5,161
2024-03-06,87,70,47,5,13,7,167
2024-03-07,111,59,35,5,9,6,179
2024-03-08,101,85,69,5,11,13,174
2024-03-09,139,59,26,5,7,6,194
2024-03-10,97,47,21,5,6,6,172
2024-03-11,72,70,38,5,6,10,159
2024-03-12,120,83,31,5,9,8,184
2024-03-13,129,91,28,5,10,9,188
2024-03-14,150,91,28,5,10,9,199
2024-03-15,150,68,36,5,12,7,199
2024-03-16,103,59,32,5,9,7,175
2024-03-17,90,47,30,5,6,7,168
2024-03-18,69,56,34,5,11,7,157
2024-03-19,89,63,33,5,8,6,168
2024-03-20,99,56,40,5,8,6,173
2024-03-21,82,60,40,5,6,7,164
2024-03-22,74,59,37,5,11,7,160
2024-03-23,78,70,41,5,8,8,162
2024-03-24,106,54,38,5,6,6,177
2024-03-25,86,52,44,5,6,4,166
2024-03-26,79,57,46,5,7,6,163
2024-03-27,71,59,45,5,9,7,159
2024-03-28,80,67,27,5,8,10,163
2024-03-29,104,64,22,6,5,12,176
2024-03-30,83,61,42,5,10,9,165
2024-03-31,87,58,45,6,8,8,167
2024-04-01,83,58,45,6,8,8,165
2024-04-02,83,53,38,5,6,6,165
2024-04-03,83,53,26,5,7,5,165
2024-04-04,83,47,38,6,8,7,165
2024-04-05,85,47,38,6,8,7,166
2024-04-06,85,62,45,5,8,8,166
2024-04-07,99,89,22,5,14,4,173
2024-04-08,133,48,28,5,6,4,191
2024-04-09,78,54,32,5,5,5,162
2024-04-10,88,52,31,5,11,6,167
2024-04-11,72,52,31,5,11,6,159
2024-04-12,72,47,27,5,10,7,159
2024-04-13,71,46,33,5,8,7,159
2024-04-14,74,54,41,5,10,7,160
2024-04-15,91,66,65,5,8,9,169
2024-04-16,103,64,50,5,10,8,175
2024-04-17,102,61,47,5,9,9,175
2024-04-18,110,65,30,5,9,7,179
2024-04-19,115,58,24,5,6,6,181
2024-04-20,94,64,24,5,8,12,170
2024-04-21,94,58,34,5,6,7,170
2024-04-22,95,57,36,5,11,7,171
2024-04-23,88,60,38,5,9,7,167
2024-04-24,94,59,37,5,8,8,170
2024-04-25,87,59,37,5,8,8,167
2024-04-26,87,75,50,5,12,8,167
2024-04-27,121,63,43,5,12,8,184
2024-04-28,109,63,35,5,9,6,178
2024-04-29,100,57,19,5,8,6,173
2024-04-30,126,69,19,5,9,6,187
2024-05-01,122,86,16,5,15,8,185
2024-05-02,103,72,17,5,13,8,175
2024-05-03,95,93,26,5,16,14,171
2024-05-04,130,90,23,5,14,10,189
2024-05-05,119,71,25,5,10,8,183
2024-05-06,139,79,13,6,16,7,194
2024-05-07,104,42,2,5,9,6,176
2024-05-08,71,22,9,5,10,3,159
2024-05-09,38,39,9,5,12,6,107
2024-05-10,53,43,3,5,8,6,144
2024-05-11,59,43,3,5,8,6,152
2024-05-12,59,24,3,5,6,7,152
2024-05-13,44,48,13,5,7,6,121
2024-05-14,77,30,13,6,7,8,162
2024-05-15,56,34,10,5,7,5,151
2024-05-16,55,40,10,5,6,3,149
2024-05-17,64,43,11,5,5,6,155
2024-05-18,74,27,9,5,5,4,160
2024-05-19,48,19,13,5,6,4,131
2024-05-20,24,34,18,5,6,7,76
2024-05-21,50,42,20,5,21,6,136
2024-05-22,57,51,18,5,23,8,151
2024-05-23,73,50,35,5,7,8,160
2024-05-24,74,64,21,5,7,6,160
2024-05-25,97,40,20,5,3,5,172
2024-05-26,59,43,14,5,70,5,152
2024-05-27,60,51,10,5,6,3,153
2024-05-28,63,64,17,5,9,4,154
2024-05-29,62,64,18,5,19,4,154
2024-05-30,69,79,12,5,33,6,157
2024-05-31,97,79,21,5,11,5,172
2024-06-01,95,57,12,6,10,5,171
2024-06-02,63,19,14,3,5,4,154
2024-06-03,27,28,15,3,5,5,82
2024-06-04,58,22,19,25,17,4,152
2024-06-05,45,21,13,4,3,6,124
2024-06-06,43,24,12,3,34,5,119
2024-06-07,48,16,10,3,3,4,131
2024-06-08,33,7,4,2,2,4,94
2024-06-09,33,17,10,16,5,4,94
2024-06-10,28,25,9,2,7,3,84
2024-06-11,43,27,7,2,4,3,119
2024-06-12,54,31,7,4,3,5,146
2024-06-13,46,20,5,1,4,2,126
2024-06-14,25,20,6,48,22,3,78
2024-06-15,20,17,8,61,5,3,67
2024-06-16,22,42,2,7,4,9,71
2024-06-17,53,20,5,2,2,3,144
2024-06-18,33,15,4,2,4,3,94
2024-06-19,24,30,8,2,5,2,76
2024-06-20,28,25,4,27,30,3,84
2024-06-21,27,31,5,2,5,3,82
2024-06-22,39,29,8,35,21,4,109
2024-06-23,34,10,6,31,4,3,97
2024-06-24,9,10,4,45,4,4,42
2024-06-25,18,15,10,14,26,2,63
2024-06-26,19,8,10,8,6,3,65
2024-06-27,32,23,20,2,23,3,92
2024-06-28,137,24,6,22,6,3,193
2024-06-29,97,20,4,48,34,3,172
2024-06-30,162,34,7,24,6,2,212
2024-07-01,131,28,12,7,9,3,189
2024-07-02,42,16,8,6,7,3,117
2024-07-03,56,20,8,4,7,2,151
2024-07-04,43,18,5,2,3,3,119
2024-07-05,46,21,8,7,2,3,126
2024-07-06,91,24,9,6,4,2,169
2024-07-07,81,15,9,7,5,3,164
2024-07-08,60,7,4,12,4,3,153
2024-07-09,58,7,4,12,4,3,152
2024-07-10,58,21,8,3,4,5,152
2024-07-11,28,21,6,3,5,4,84
2024-07-12,30,24,8,3,3,4,88
