date,pm25,pm10,o3,no2,so2,co,AQI
2020-01-07,154,63,13,15,3,5,204
2020-01-08,135,69,12,17,3,7,192
2020-01-09,140,94,14,20,3,7,194
2020-01-10,163,100,12,28,3,9,213
2020-01-11,163,99,18,26,3,8,213
2020-01-12,162,96,22,29,3,10,212
2020-01-13,161,102,16,28,3,8,211
2020-01-14,163,82,12,23,4,6,213
2020-01-15,155,73,25,22,4,6,205
2020-01-16,137,65,11,22,3,5,193
2020-01-17,124,72,9,24,3,7,186
2020-01-18,138,69,12,21,3,6,193
2020-01-19,136,74,11,22,3,7,192
2020-01-20,146,80,10,25,3,7,197
2020-01-21,140,77,11,23,3,7,194
2020-01-22,139,84,11,24,3,8,194
2020-01-23,157,90,11,26,3,8,207
2020-01-24,158,100,16,27,3,11,208
2020-01-25,162,103,22,25,3,9,212
2020-01-26,162,91,14,25,3,8,212
2020-01-27,158,82,19,17,3,4,208
2020-01-28,156,89,17,18,3,6,206
2020-01-29,147,96,23,22,3,6,198
2020-01-30,160,95,13,26,3,6,210
2020-01-31,160,77,10,21,3,4,210
2020-02-01,138,77,10,19,3,6,193
2020-02-02,141,70,9,19,3,5,195
2020-02-03,129,66,10,19,3,6,188
2020-02-04,119,59,8,18,3,4,183
2020-02-05,121,70,11,86,3,5,184
2020-02-06,117,71,13,62,10,5,182
2020-02-07,130,71,11,59,10,6,189
2020-02-08,141,69,6,56,10,7,195
2020-02-09,149,68,10,58,10,6,199
2020-02-10,139,74,12,61,11,7,194
2020-02-11,143,82,12,63,10,9,196
2020-02-12,155,96,15,27,3,9,205
2020-02-13,160,101,17,29,4,12,210
2020-02-14,160,101,29,27,13,12,210
2020-02-15,161,101,29,27,13,12,211
2020-02-16,161,102,5,37,2,11,211
2020-02-17,160,92,21,31,4,9,210
2020-02-18,152,84,13,38,4,11,202
2020-02-19,156,84,13,38,4,11,206
2020-02-28,156,88,10,22,4,11,206
2020-02-29,143,77,15,20,3,10,196
2020-03-01,147,82,18,19,3,9,198
2020-03-02,150,98,8,27,3,13,199
2020-03-03,162,77,16,15,3,7,212
2020-03-04,137,92,22,20,3,9,193
2020-03-05,153,69,14,13,3,6,203
2020-03-06,128,69,13,16,3,6,188
2020-03-07,137,66,12,16,3,7,193
2020-03-08,134,71,9,18,3,8,191
2020-03-09,137,60,12,15,3,6,193
2020-03-10,106,65,12,16,3,6,177
2020-03-11,118,82,11,19,4,8,183
2020-03-12,134,70,11,16,4,5,191
2020-03-13,119,71,12,16,3,7,183
2020-03-14,127,73,11,17,3,6,187
2020-03-15,128,67,9,17,3,7,188
2020-03-16,122,65,9,18,3,6,185
2020-03-17,108,64,13,18,3,6,178
2020-03-18,113,80,13,20,3,7,180
2020-03-19,149,70,15,19,4,6,199
2020-03-20,132,83,19,18,3,7,190
2020-03-21,145,62,16,12,3,4,197
2020-03-22,123,61,14,10,3,4,185
2020-03-23,133,61,14,9,3,4,191
2020-03-24,107,59,14,9,2,3,177
2020-03-25,104,57,14,9,3,3,176
2020-03-26,111,62,15,9,3,3,179
2020-03-27,123,60,17,9,3,3,185
2020-03-28,128,67,18,9,3,4,188
2020-03-29,142,60,20,10,3,4,195
2020-03-30,131,65,21,9,3,4,189
2020-03-31,145,70,18,8,2,4,197
2020-04-01,151,68,19,8,2,5,201
2020-04-02,148,61,19,8,2,4,198
2020-04-03,142,61,19,8,2,4,195
2020-04-09,142,61,4,10,1,3,195
2020-04-10,111,61,6,53,1,1,179
2020-04-11,101,61,6,49,1,1,174
2020-04-12,124,61,6,49,1,1,186
2020-04-13,126,61,19,11,1,3,187
2020-04-14,132,61,22,10,1,4,190
2020-04-15,125,61,23,10,1,4,186
2020-04-16,130,61,10,18,1,6,189
2020-04-17,134,61,9,19,1,5,191
2020-04-18,133,61,8,18,1,2,191
2020-04-19,108,61,8,19,1,3,178
2020-04-20,100,61,8,19,1,5,173
2020-04-21,94,61,9,19,1,4,170
2020-04-22,96,61,10,19,1,3,171
2020-04-23,103,61,9,19,1,6,175
2020-04-24,113,61,8,20,1,2,180
2020-04-25,115,61,9,20,1,3,181
2020-04-26,110,61,9,21,1,5,179
2020-04-27,103,66,7,20,1,3,175
2020-04-28,101,43,9,21,1,4,174
2020-04-29,101,60,13,24,1,11,174
2020-04-30,101,52,7,20,1,5,174
2020-05-01,101,50,8,20,1,6,174
2020-05-02,101,60,9,21,1,5,174
2020-05-03,101,58,9,21,1,3,174
2020-05-04,101,58,10,22,1,4,174
2020-05-05,101,52,10,20,1,10,174
2020-05-06,101,51,8,20,1,3,174
2020-05-07,101,53,8,20,1,5,174
2020-05-08,101,54,9,18,1,3,174
2020-05-09,155,54,7,23,1,3,205
2020-05-10,144,54,9,23,1,6,196
2020-05-11,144,54,8,23,1,6,196
2020-05-12,140,54,9,22,1,4,194
2020-05-13,117,54,8,19,1,2,182
2020-05-14,122,54,9,20,1,3,185
2020-05-15,109,54,9,20,1,4,178
2020-05-16,123,54,8,23,1,4,185
2020-05-17,135,54,8,23,1,4,192
2020-05-18,133,99,11,22,1,5,191
2020-05-19,157,87,9,22,1,5,207
2020-05-20,157,80,9,22,1,4,207
2020-05-21,157,93,8,25,1,7,207
2020-05-22,157,98,12,26,1,8,207
2020-05-23,157,86,11,23,1,5,207
2020-05-24,157,74,9,20,1,4,207
2020-05-25,157,69,9,20,1,4,207
2020-05-26,157,77,14,22,1,4,207
2020-05-27,157,72,9,21,1,3,207
2020-05-28,157,64,10,21,1,2,207
2020-05-29,157,58,10,22,1,3,207
2020-05-30,157,60,7,22,1,5,207
2020-05-31,157,38,14,20,1,5,207
2020-06-01,145,38,12,15,1,3,197
2020-06-02,72,38,10,15,1,3,159
2020-06-03,66,38,10,15,1,2,156
2020-06-04,69,38,9,16,1,2,157
2020-06-05,75,38,7,16,1,2,161
2020-06-06,71,38,7,16,1,2,159
2020-06-09,71,38,10,13,1,1,159
2020-06-10,70,38,10,12,1,1,158
2020-06-11,60,38,10,12,1,1,153
2020-06-12,63,38,8,11,1,1,154
2020-06-13,39,38,9,12,3,1,109
2020-06-14,38,38,8,12,3,2,107
2020-06-15,52,38,8,12,3,2,141
2020-06-16,44,38,8,13,3,2,121
2020-06-17,38,38,8,12,3,1,107
2020-06-18,53,38,10,11,3,1,144
2020-06-19,63,38,10,12,4,2,154
2020-06-20,67,38,10,12,3,1,156
2020-06-21,66,38,9,12,4,2,156
2020-06-22,67,38,10,12,4,2,156
2020-06-23,74,38,9,13,3,1,160
2020-06-24,73,38,10,15,4,2,160
2020-06-25,84,38,11,14,4,2,165
2020-06-26,98,38,10,13,4,1,172
2020-06-27,87,38,10,12,4,2,167
2020-06-28,62,38,10,13,3,2,154
2020-06-29,72,38,10,12,4,2,159
2020-06-30,69,38,9,11,4,1,157
2020-07-01,60,38,9,10,4,2,153
2020-07-02,46,38,9,10,3,1,126
2020-07-03,36,38,9,10,3,1,102
2020-07-04,48,38,10,10,4,1,131
2020-07-05,54,38,9,9,4,2,146
2020-07-06,58,38,9,10,3,1,152
2020-07-07,55,38,9,10,4,1,149
2020-07-08,45,38,9,10,3,2,124
2020-07-09,39,38,9,10,3,1,109
2020-07-10,46,38,9,10,4,2,126
2020-07-11,58,38,10,10,3,1,152
2020-07-12,65,38,8,11,4,3,155
2020-07-13,73,38,9,10,4,2,160
2020-07-14,61,38,9,9,4,1,153
2020-07-15,37,38,9,9,4,1,104
2020-07-16,37,38,9,10,3,1,104
2020-07-17,53,38,10,10,4,1,144
2020-07-18,66,38,9,12,4,1,156
2020-07-19,61,38,9,12,3,2,153
2020-07-20,63,38,9,13,3,2,154
2020-07-21,57,38,9,14,4,2,151
2020-07-22,75,38,10,13,4,1,161
2020-07-23,60,38,9,14,4,2,153
2020-07-24,89,38,9,14,4,2,168
2020-07-25,81,38,9,13,3,1,164
2020-07-26,53,38,9,13,3,1,144
2020-07-27,44,38,9,13,3,1,121
2020-07-28,53,38,11,12,4,2,144
2020-07-29,84,38,10,11,4,2,165
2020-07-30,85,38,9,13,4,4,166
2020-07-31,91,38,9,12,4,2,169
2020-08-01,107,38,8,11,4,1,177
2020-08-02,67,38,10,11,4,1,156
2020-08-03,40,13,10,9,1,2,112
2020-08-04,50,7,5,11,7,1,136
2020-08-05,37,19,5,13,7,1,104
2020-08-06,75,22,5,13,2,1,161
2020-08-07,67,33,5,13,2,1,156
2020-08-08,62,38,5,14,2,2,154
2020-08-09,72,34,5,11,2,1,159
2020-08-10,73,25,5,12,2,1,160
2020-08-11,50,31,5,13,2,2,136
2020-08-12,58,26,5,14,1,1,152
2020-08-13,62,28,5,14,1,1,154
2020-08-14,65,28,5,14,2,2,155
2020-08-15,53,28,5,14,1,2,144
2020-08-16,37,19,5,13,2,1,104
2020-08-17,48,26,5,14,1,2,131
2020-08-18,52,20,5,14,1,2,141
2020-08-19,55,19,5,14,1,1,149
2020-08-20,50,17,5,13,1,1,136
2020-08-21,41,27,5,14,1,1,114
2020-08-22,61,22,5,14,1,1,153
2020-08-23,51,27,5,14,1,1,139
2020-08-24,52,35,5,15,1,1,141
2020-08-25,63,48,5,15,1,1,154
2020-08-26,73,34,5,15,1,1,160
2020-08-27,69,29,5,14,2,1,157
2020-08-28,57,28,5,14,2,2,151
2020-08-29,57,30,5,14,1,1,151
2020-08-30,59,39,5,15,1,2,152
2020-08-31,62,55,5,15,1,2,154
2020-09-01,83,66,5,17,1,2,165
2020-09-02,100,60,5,18,1,1,173
2020-09-03,96,55,5,17,1,2,171
2020-09-04,80,51,5,17,1,1,163
2020-09-05,71,53,5,18,1,1,159
2020-09-06,80,50,5,18,1,1,163
2020-09-07,77,52,5,18,1,1,162
2020-09-08,85,55,5,18,1,1,166
2020-09-09,95,42,5,17,1,1,171
2020-09-10,84,51,5,17,1,1,165
2020-09-11,94,23,5,16,1,1,170
2020-09-12,55,18,6,16,1,1,149
2020-09-13,51,28,5,16,1,1,139
2020-09-14,63,22,5,16,7,1,154
2020-09-15,59,25,5,17,7,1,152
2020-09-16,57,21,5,15,1,1,151
2020-09-17,61,32,5,16,1,1,153
2020-09-18,74,37,5,17,1,1,160
2020-09-19,85,40,5,18,2,1,166
2020-09-20,90,15,5,16,1,1,168
2020-09-21,45,19,5,15,1,2,124
2020-09-22,49,28,5,16,1,1,134
2020-09-23,57,29,5,15,1,1,151
2020-09-24,48,27,5,16,1,1,131
2020-09-25,62,14,5,17,1,1,154
2020-09-26,42,35,5,17,1,1,117
2020-09-27,63,51,5,16,1,1,154
2020-09-28,93,58,5,15,1,1,170
2020-09-29,104,67,5,14,1,2,176
2020-09-30,123,63,5,15,1,1,185
2020-10-01,120,68,5,16,2,2,184
2020-10-02,118,75,5,16,1,1,183
2020-10-03,123,70,5,16,1,1,185
2020-10-04,121,70,5,17,1,1,184
2020-10-05,124,78,5,16,1,1,186
2020-10-06,141,83,5,19,1,1,195
2020-10-07,155,92,5,21,1,1,205
2020-10-08,161,73,5,20,1,1,211
2020-10-09,144,63,5,19,1,1,196
2020-10-10,115,39,5,16,2,1,181
2020-10-11,85,45,5,17,1,1,166
2020-10-12,97,23,5,15,1,1,172
2020-10-13,68,27,5,18,1,1,157
2020-10-14,72,47,5,18,1,1,159
2020-10-15,99,49,5,16,1,1,173
2020-10-16,97,45,5,17,3,1,172
2020-10-17,93,44,5,19,6,1,170
2020-10-18,103,56,5,18,6,1,175
2020-10-19,119,58,5,20,2,1,183
2020-10-20,130,62,5,22,1,2,189
2020-10-21,134,93,5,22,1,1,191
2020-10-22,160,101,5,25,1,1,210
2020-10-23,162,102,5,25,1,1,212
2020-10-24,163,96,5,25,1,1,213
2020-10-25,163,95,5,26,1,1,213
2020-10-26,161,109,5,29,1,1,211
2020-10-27,163,106,5,29,1,1,213
2020-10-28,162,109,5,28,1,1,212
2020-10-29,164,108,5,26,2,1,214
2020-10-30,163,110,5,28,1,1,213
2020-10-31,163,106,5,29,1,1,213
2020-11-01,163,109,5,31,1,2,213
2020-11-02,162,110,5,29,1,1,212
2020-11-03,162,109,5,32,1,1,212
2020-11-04,160,105,5,32,1,1,210
2020-11-05,159,106,5,32,1,1,209
2020-11-06,162,112,5,32,1,1,212
2020-11-07,163,105,5,35,1,1,213
2020-11-08,161,102,5,36,1,1,211
2020-11-09,162,110,5,40,1,1,212
2020-11-10,164,103,5,35,1,1,214
2020-11-11,157,74,5,29,1,1,207
2020-11-12,124,77,5,29,1,1,186
2020-11-13,114,84,5,30,1,1,181
2020-11-14,134,83,5,29,1,1,191
2020-11-15,147,87,5,30,1,1,198
2020-11-16,146,96,5,32,1,1,197
2020-11-17,148,75,5,28,1,1,198
2020-11-18,121,69,5,26,1,1,184
2020-11-19,100,59,5,26,1,1,173
2020-11-20,90,89,5,30,1,1,168
2020-11-21,126,94,5,30,1,1,187
2020-11-22,156,97,5,35,1,1,206
2020-11-23,162,104,5,34,1,1,212
2020-11-24,161,92,5,33,1,2,211
2020-11-25,157,76,5,29,1,1,207
2020-11-26,145,62,5,26,1,1,197
2020-11-27,138,78,5,27,1,1,193
2020-11-28,108,82,5,29,1,1,178
2020-11-29,110,80,5,30,1,1,179
2020-11-30,109,93,5,31,1,1,178
2020-12-01,141,97,5,33,1,1,195
2020-12-02,149,102,5,35,1,1,199
2020-12-03,155,99,5,34,1,2,205
2020-12-04,147,100,5,34,1,1,198
2020-12-05,149,101,5,35,1,2,199
2020-12-06,163,94,5,35,1,2,213
2020-12-07,137,95,5,36,1,2,193
2020-12-08,131,94,5,37,1,2,189
2020-12-09,136,90,5,37,1,1,192
2020-12-10,135,82,5,37,1,1,192
2020-12-11,122,91,5,37,1,2,185
2020-12-12,151,101,5,36,1,2,201
2020-12-13,158,89,5,37,1,1,208
2020-12-14,141,95,5,37,1,2,195
2020-12-15,147,103,5,37,1,1,198
2020-12-16,154,95,5,36,1,2,204
2020-12-17,152,102,5,36,1,2,202
2020-12-18,158,103,5,39,1,1,208
2020-12-19,161,103,5,39,1,1,211
2020-12-20,158,101,5,38,1,1,208
2020-12-21,148,101,5,39,1,2,198
2020-12-22,145,105,12,40,10,1,197
2020-12-23,157,106,5,38,1,1,207
2020-12-24,162,112,5,40,1,1,212
2020-12-25,163,113,5,38,1,1,213
2020-12-26,163,112,5,39,1,1,213
2020-12-27,162,112,5,40,1,1,212
2020-12-28,163,111,5,41,1,1,213
2020-12-29,163,110,5,43,1,1,213
2020-12-30,163,109,5,42,1,1,213
2020-12-31,162,111,5,42,1,1,212
2021-01-01,163,109,5,42,1,2,213
2021-01-02,163,112,5,42,1,1,213
2021-01-03,162,96,5,41,2,2,212
2021-01-04,147,77,5,38,1,1,198
2021-01-05,122,79,5,34,2,2,185
2021-01-06,138,82,5,36,1,2,193
2021-01-07,137,107,4,39,1,1,193
2021-01-08,164,57,6,34,2,2,214
2021-01-09,50,57,6,34,2,2,136
2021-01-10,50,107,5,38,1,2,136
2021-01-11,153,106,5,40,1,2,203
2021-01-12,164,98,5,38,1,1,214
2021-01-13,156,97,5,36,1,2,206
2021-01-14,160,100,5,35,1,2,210
2021-01-15,163,96,5,38,1,2,213
2021-01-16,159,95,5,38,1,2,209
2021-01-17,151,84,5,37,1,2,201
2021-01-18,135,99,6,31,15,4,192
2021-01-19,148,89,7,31,2,2,198
2021-01-20,139,89,7,31,2,2,194
2021-01-26,139,97,6,31,2,2,194
2021-01-27,155,93,6,31,1,2,205
2021-01-28,154,91,6,31,1,3,204
2021-01-29,143,103,6,31,1,2,196
2021-01-30,157,109,6,31,1,2,207
2021-01-31,161,106,6,31,1,2,211
2021-02-01,161,104,7,33,1,12,211
2021-02-02,148,102,7,32,4,14,198
2021-02-03,140,100,6,38,1,11,194
2021-02-04,139,94,6,39,1,9,194
2021-02-05,132,95,6,48,1,9,190
2021-02-06,132,107,6,41,1,10,190
2021-02-07,159,97,6,49,1,10,209
2021-02-08,145,105,7,41,1,15,197
2021-02-09,153,107,8,43,1,8,203
2021-02-10,159,96,6,41,1,6,209
2021-02-11,149,96,6,41,1,6,199
2021-02-12,142,96,6,41,1,6,195
2021-02-14,142,96,6,42,2,13,195
2021-02-15,154,99,10,45,1,6,204
2021-02-16,139,99,7,48,1,9,194
2021-02-17,141,86,6,50,1,5,195
2021-02-18,124,99,9,50,1,6,186
2021-02-19,157,99,9,50,1,6,207
2021-02-21,157,95,7,27,6,10,207
2021-02-22,153,102,7,29,4,10,203
2021-02-23,158,108,8,29,6,14,208
2021-02-24,159,99,6,28,5,10,209
2021-02-25,148,96,8,31,4,10,198
2021-02-26,153,103,7,35,5,13,203
2021-02-27,151,101,8,35,5,11,201
2021-02-28,146,92,9,35,5,9,197
2021-03-01,155,99,9,33,5,9,205
2021-03-02,158,101,8,31,1,10,208
2021-03-03,158,103,8,31,1,11,208
2021-03-04,153,85,8,28,1,8,203
2021-03-05,140,89,6,31,1,10,194
2021-03-06,143,102,6,35,1,10,196
2021-03-07,152,92,6,36,1,9,202
2021-03-08,146,84,11,29,1,8,197
2021-03-09,148,86,6,33,1,8,198
2021-03-10,163,70,6,31,1,7,213
2021-03-11,164,72,5,34,1,5,214
2021-03-12,164,81,6,33,1,8,214
2021-03-13,164,83,6,36,1,9,214
2021-03-14,164,84,7,36,1,9,214
2021-03-15,164,93,6,39,1,10,214
2021-03-16,164,95,6,36,1,9,214
2021-03-17,164,92,6,35,1,7,214
2021-03-18,164,97,6,36,1,8,214
2021-03-19,164,98,6,36,1,9,214
2021-03-20,164,99,6,37,1,9,214
2021-03-21,164,111,7,36,1,12,214
2021-03-22,164,109,6,33,1,8,214
2021-03-23,164,103,7,37,1,11,214
2021-03-24,164,107,7,35,1,14,214
2021-03-25,164,108,7,35,1,12,214
2021-03-26,164,104,7,34,1,10,214
2021-03-27,164,102,7,34,1,10,214
2021-03-28,164,98,7,34,1,9,214
2021-03-29,164,100,7,32,1,9,214
2021-03-30,164,93,7,29,1,9,214
2021-03-31,164,101,6,31,1,9,214
2021-04-01,164,108,6,30,1,10,214
2021-04-02,134,109,9,34,1,12,191
2021-04-03,156,108,7,31,1,9,206
2021-04-04,158,108,7,31,1,9,208
2021-04-05,158,108,6,26,1,10,208
2021-04-06,155,109,7,25,1,10,205
2021-04-07,144,97,7,23,1,8,196
2021-04-08,142,94,6,24,1,7,195
2021-04-09,153,105,6,27,1,9,203
2021-04-10,119,88,6,27,1,6,183
2021-04-11,94,69,6,24,1,7,170
2021-04-12,113,80,6,23,1,8,180
2021-04-13,113,78,6,24,1,7,180
2021-04-14,84,70,6,22,1,6,165
2021-04-15,110,69,7,20,1,7,179
2021-04-16,129,80,6,20,1,9,188
2021-04-17,126,79,8,25,1,7,187
2021-04-18,140,79,10,24,1,8,194
2021-04-19,140,86,8,17,1,6,194
2021-04-20,143,87,7,21,1,5,196
2021-04-21,139,81,6,18,1,7,194
2021-04-22,124,79,7,20,1,6,186
2021-04-23,100,69,6,21,1,5,173
2021-04-24,127,88,7,19,1,7,187
2021-04-25,140,86,7,20,1,7,194
2021-04-26,108,75,7,22,1,6,178
2021-04-27,117,79,8,24,1,6,182
2021-04-28,121,82,8,23,1,7,184
2021-04-29,130,80,7,20,1,7,189
2021-04-30,108,75,8,20,1,5,178
2021-05-01,126,82,6,20,1,7,187
2021-05-02,93,66,6,20,1,7,170
2021-05-03,79,59,7,18,1,5,163
2021-05-04,100,73,6,17,1,8,173
2021-05-05,82,61,6,16,1,6,164
2021-05-06,74,57,6,15,1,6,160
2021-05-07,60,52,6,16,1,6,153
2021-05-08,55,53,6,17,1,6,149
2021-05-09,41,44,8,17,1,6,114
2021-05-10,60,53,10,18,1,7,153
2021-05-11,87,60,7,14,1,6,167
2021-05-12,67,43,7,13,1,4,156
2021-05-13,78,51,6,14,1,5,162
2021-05-14,78,52,6,13,1,6,162
2021-05-15,36,35,6,13,1,4,102
2021-05-16,49,39,6,13,1,5,134
2021-05-17,50,46,6,15,2,5,136
2021-05-18,50,36,6,14,1,5,136
2021-05-19,56,32,6,13,1,5,151
2021-05-20,79,52,6,12,1,5,163
2021-05-21,107,63,6,11,1,5,177
2021-05-22,108,53,6,13,1,4,178
2021-05-24,108,60,7,6,1,4,178
2021-05-25,112,72,7,6,1,5,180
2021-05-26,104,72,7,6,1,4,176
2021-05-27,80,53,7,6,1,3,163
2021-05-28,77,46,6,5,1,3,162
2021-05-29,83,52,7,9,1,4,165
2021-05-30,81,43,7,8,1,4,164
2021-05-31,72,36,8,1,1,3,159
2021-06-01,64,30,7,4,4,3,155
2021-06-02,101,52,8,4,1,5,174
2021-06-03,93,47,8,6,1,5,170
2021-06-04,88,39,9,3,1,6,167
2021-06-05,74,36,6,2,1,5,160
2021-06-06,61,25,6,1,1,3,153
2021-06-07,64,32,6,1,1,2,155
2021-06-08,64,42,6,1,1,3,155
2021-06-09,64,27,5,1,1,3,155
2021-06-10,50,21,5,1,1,2,136
2021-06-11,46,22,6,1,1,3,126
2021-06-12,42,16,6,6,1,4,117
2021-06-14,59,20,6,13,1,3,152
2021-06-15,44,12,6,13,1,3,121
2021-06-16,47,17,6,13,1,2,129
2021-06-17,42,15,7,14,1,2,117
2021-06-18,70,42,6,13,1,3,158
2021-06-19,62,36,6,14,1,2,154
2021-06-20,56,27,5,14,1,2,151
2021-06-21,134,95,6,14,1,4,191
2021-06-22,112,84,6,15,1,3,180
2021-06-23,106,74,6,15,1,4,177
2021-06-24,83,49,5,15,1,3,165
2021-06-25,65,38,6,15,1,3,155
2021-06-26,70,45,6,16,1,3,158
2021-06-28,78,35,6,15,1,5,162
2021-06-29,101,50,6,17,1,8,174
2021-06-30,104,49,5,15,1,10,176
2021-07-01,67,42,5,12,1,4,156
2021-07-02,66,37,6,14,1,4,156
2021-07-03,75,54,6,14,1,4,161
2021-07-04,93,59,6,14,1,5,170
2021-07-05,106,58,6,14,1,5,177
2021-07-06,101,49,6,14,1,5,174
2021-07-07,89,24,6,15,1,5,168
2021-07-08,67,17,5,15,1,3,156
2021-07-09,53,19,6,15,1,3,144
2021-07-10,55,20,6,13,1,3,149
2021-07-11,63,9,6,13,1,3,154
2021-07-12,41,16,5,14,1,3,114
2021-07-13,52,11,5,12,2,4,141
2021-07-14,42,18,5,12,40,4,117
2021-07-15,62,10,5,14,1,4,154
2021-07-16,48,20,5,16,1,3,131
2021-07-17,60,19,6,17,1,3,153
2021-07-18,59,7,5,16,1,3,152
2021-07-19,46,15,5,17,1,3,126
2021-07-20,52,8,8,15,5,6,141
2021-07-21,38,8,5,15,1,2,107
2021-07-22,46,8,5,16,1,2,126
2021-07-23,56,8,6,17,1,2,151
2021-07-24,54,8,6,17,1,2,146
2021-07-25,58,8,5,17,1,3,152
2021-07-26,56,8,6,18,1,2,151
2021-07-27,58,8,6,15,1,3,152
2021-07-28,48,8,5,15,1,3,131
2021-07-29,56,8,5,14,1,2,151
2021-07-30,53,8,6,13,1,3,144
2021-07-31,50,8,5,15,1,3,136
2021-08-01,50,8,5,15,1,3,136
2021-08-02,52,8,5,14,1,3,141
2021-08-03,60,8,5,14,1,3,153
2021-08-04,49,8,6,15,1,3,134
2021-08-05,56,8,5,12,1,4,151
2021-08-06,68,57,6,12,1,4,157
2021-08-07,79,51,5,14,1,4,163
2021-08-08,88,43,6,14,1,4,167
2021-08-09,81,50,6,14,1,4,164
2021-08-10,76,45,6,15,1,4,161
2021-08-11,73,42,6,15,1,4,160
2021-08-12,71,49,6,14,1,2,159
2021-08-13,77,46,5,14,1,4,162
2021-08-14,86,18,5,14,1,3,166
2021-08-15,86,18,5,14,1,4,166
2021-08-16,70,36,6,14,1,3,158
2021-08-17,75,20,5,14,1,4,161
2021-08-18,66,33,6,13,1,3,156
2021-08-19,59,29,6,14,1,3,152
2021-08-20,64,36,5,14,1,3,155
2021-08-21,74,38,6,15,1,4,160
2021-08-22,77,38,6,14,1,4,162
2021-08-23,80,38,6,18,1,8,163
2021-08-24,120,38,6,15,1,5,184
2021-08-25,89,38,6,14,1,5,168
2021-08-26,78,38,6,16,1,5,162
2021-08-27,91,38,5,16,1,4,169
2021-08-28,76,38,6,16,1,3,161
2021-08-29,75,38,6,16,1,3,161
2021-08-30,72,38,6,16,1,4,159
2021-08-31,83,38,6,16,1,4,165
2021-09-01,84,31,6,14,1,6,165
2021-09-02,103,25,5,15,1,5,175
2021-09-03,69,22,6,16,1,5,157
2021-09-04,66,15,5,17,1,5,156
2021-09-05,56,27,5,16,1,4,151
2021-09-06,57,12,6,15,1,3,151
2021-09-07,53,14,5,14,1,3,144
2021-09-08,53,18,5,12,1,3,144
2021-09-09,53,20,5,15,1,4,144
2021-09-10,53,21,5,12,1,1,144
2021-09-11,53,22,5,15,1,3,144
2021-09-12,53,18,5,12,1,3,144
2021-09-13,41,18,6,13,1,3,114
2021-09-14,60,18,5,14,1,3,153
2021-09-15,77,18,6,11,1,3,162
2021-09-16,74,39,6,9,1,4,160
2021-09-17,85,42,5,12,2,4,166
2021-09-18,92,42,5,12,2,4,169
2021-09-19,92,18,5,13,1,5,169
2021-09-20,79,7,5,13,1,4,163
2021-09-21,56,6,6,14,1,4,151
2021-09-22,60,16,6,13,1,4,153
2021-09-23,56,33,5,14,1,4,151
2021-09-24,57,32,5,14,1,3,151
2021-09-25,66,32,5,14,1,3,156
2021-09-26,66,19,6,15,1,5,156
2021-09-27,65,18,5,14,1,3,155
2021-09-28,60,32,6,13,1,5,153
2021-09-29,64,35,6,14,1,5,155
2021-09-30,72,66,5,18,1,8,159
2021-10-01,126,53,5,18,1,7,187
2021-10-02,88,47,5,17,1,5,167
2021-10-03,75,57,6,17,2,7,161
2021-10-04,112,67,6,17,1,8,180
2021-10-05,129,56,5,17,1,7,188
2021-10-06,92,52,6,17,1,5,169
2021-10-07,87,39,6,15,1,6,167
2021-10-08,89,27,5,16,1,4,168
2021-10-09,70,64,6,19,1,7,158
2021-10-10,125,81,6,18,3,7,186
2021-10-11,139,100,6,21,1,12,194
2021-10-12,160,102,6,19,1,10,210
2021-10-13,162,102,6,19,1,11,212
2021-10-14,161,92,6,19,1,7,211
2021-10-15,156,69,6,19,1,8,206
2021-10-16,143,51,5,16,1,6,196
2021-10-17,111,68,7,15,1,5,179
2021-10-18,147,74,7,15,1,6,198
2021-10-19,147,88,7,18,1,9,198
2021-10-20,156,82,7,17,1,8,206
2021-10-21,142,81,7,18,1,9,195
2021-10-22,146,85,8,18,1,7,197
2021-10-23,154,98,6,21,2,9,204
2021-10-24,158,94,7,18,1,9,208
2021-10-25,160,103,6,18,2,10,210
2021-10-26,160,105,6,18,1,9,210
2021-10-27,162,101,7,17,1,8,212
2021-10-28,163,107,7,21,1,11,213
2021-10-29,163,101,7,21,1,11,213
2021-10-30,162,88,6,19,1,7,212
2021-10-31,163,103,6,22,2,12,213
2021-11-01,161,81,6,21,1,9,211
2021-11-02,147,59,6,19,1,8,198
2021-11-03,104,65,6,22,1,7,176
2021-11-04,113,73,6,21,1,8,180
2021-11-05,131,89,6,21,2,10,189
2021-11-06,159,102,6,21,2,10,209
2021-11-07,163,101,7,21,1,11,213
2021-11-08,162,109,7,21,1,12,212
2021-11-09,163,110,8,21,1,11,213
2021-11-10,163,110,8,21,1,11,213
2021-11-11,163,99,8,21,2,10,213
2021-11-12,157,64,6,21,2,8,207
2021-11-13,106,67,6,21,1,9,177
2021-11-14,109,65,5,21,1,9,178
2021-11-15,107,54,5,3,1,8,177
2021-11-16,84,71,5,10,1,8,165
2021-11-17,106,78,6,11,1,11,177
2021-11-18,145,63,5,10,1,7,197
2021-11-19,122,47,6,11,1,7,185
2021-11-20,95,43,5,10,1,7,171
2021-11-21,93,72,6,10,1,9,170
2021-11-22,102,71,5,10,1,8,175
2021-11-23,123,84,5,12,1,8,185
2021-11-24,152,88,6,14,1,9,202
2021-11-25,151,98,5,14,1,11,201
2021-11-26,161,96,6,14,1,10,211
