date,pm25,pm10,o3,no2,so2,co,AQI
2019-09-14,54,27,10,1,1,6,146
2019-09-15,51,30,10,1,1,7,139
2019-09-16,65,32,10,1,1,7,155
2019-09-17,63,20,9,1,1,7,154
2019-09-18,40,20,10,1,1,8,112
2019-09-19,36,30,9,1,1,7,102
2019-09-20,63,33,13,1,1,7,154
2019-09-21,64,31,11,1,1,7,155
2019-09-22,54,19,10,1,1,8,146
2019-09-23,56,20,10,1,1,9,151
2019-09-24,20,21,11,1,1,9,67
2019-09-25,45,23,12,1,1,10,124
2019-09-26,52,30,16,1,1,9,141
2019-09-27,55,30,20,1,1,8,149
2019-09-28,61,26,18,1,1,11,153
2019-09-29,58,19,15,1,1,27,152
2019-09-30,48,25,12,1,1,13,131
2019-10-01,40,28,22,1,1,7,112
2019-10-02,61,26,19,1,1,8,153
2019-10-03,58,28,16,1,1,7,152
2019-10-04,54,30,17,1,1,7,146
2019-10-05,59,26,21,1,1,6,152
2019-10-06,55,21,13,1,1,6,149
2019-10-07,39,18,16,1,1,5,109
2019-10-08,35,31,15,1,1,7,99
2019-10-09,56,30,20,1,1,7,151
2019-10-10,60,27,17,1,1,7,153
2019-10-11,51,26,8,1,1,8,139
2019-10-12,36,20,11,1,1,6,102
2019-10-13,43,25,8,1,1,8,119
2019-10-14,53,26,8,1,1,9,144
2019-10-15,59,30,12,1,1,9,152
2019-10-16,67,19,11,1,1,7,156
2019-10-17,35,21,10,1,1,8,99
2019-10-18,78,21,12,1,1,8,162
2019-10-19,52,13,13,1,1,6,141
2019-10-20,52,15,11,1,1,6,141
2019-10-21,52,20,14,1,1,6,141
2019-10-22,57,19,12,1,1,7,151
2019-10-23,32,28,13,1,1,10,92
2019-10-24,70,34,12,1,1,8,158
2019-10-25,123,28,13,1,1,7,185
2019-10-26,86,35,15,1,1,7,166
2019-10-27,86,32,13,1,1,9,166
2019-10-28,55,30,15,1,1,8,149
2019-10-29,64,10,15,1,1,6,155
2019-10-30,17,11,19,1,1,6,61
2019-10-31,32,25,15,1,1,8,92
2019-11-01,46,34,17,1,2,8,126
2019-11-02,76,29,20,1,4,8,161
2019-11-03,63,25,21,1,4,7,154
2019-11-04,57,44,23,1,4,9,151
2019-11-05,96,45,25,1,4,9,171
2019-11-06,70,40,19,1,4,8,158
2019-11-07,77,42,18,1,3,9,162
2019-11-08,75,28,18,1,4,8,161
2019-11-09,55,28,18,1,3,8,149
2019-11-10,38,35,22,1,4,9,107
2019-11-11,63,41,19,1,3,11,154
2019-11-12,89,55,21,2,4,16,168
2019-11-13,112,48,15,2,4,33,180
2019-11-14,87,43,18,1,6,17,167
2019-11-15,74,32,12,1,4,38,160
2019-11-16,74,25,17,1,6,7,160
2019-11-17,51,44,18,1,6,9,139
2019-11-18,88,41,12,6,7,9,167
2019-11-19,87,39,16,7,7,8,167
2019-11-20,86,35,13,9,7,9,166
2019-11-21,98,32,18,9,7,9,172
2019-11-22,84,43,8,9,7,13,165
2019-11-23,111,41,20,8,7,9,179
2019-11-24,81,37,19,8,6,10,164
2019-11-25,93,42,21,11,7,11,170
2019-11-26,73,54,19,10,7,11,160
2019-11-27,104,35,18,9,7,10,176
2019-11-28,71,44,18,9,7,11,159
2019-11-29,87,23,10,9,6,9,167
2019-11-30,74,13,12,3,7,7,160
2019-12-01,82,27,16,7,6,9,164
2019-12-02,86,41,13,10,7,14,166
2019-12-03,102,44,15,10,5,12,175
2019-12-04,85,50,17,7,6,10,166
2019-12-05,106,47,29,7,7,10,177
2019-12-06,102,51,24,9,6,11,175
2019-12-07,103,34,23,6,6,10,175
2019-12-08,77,41,25,11,7,11,162
2019-12-09,101,49,27,10,6,11,174
2019-12-10,92,48,23,10,6,12,169
2019-12-11,90,42,22,10,7,12,168
2019-12-12,81,51,24,9,7,12,164
2019-12-13,112,37,19,5,7,10,180
2019-12-14,59,43,19,10,4,13,152
2019-12-15,76,52,24,12,8,13,161
2019-12-16,96,43,22,4,6,9,171
2019-12-17,85,52,23,14,7,13,166
2019-12-18,101,41,20,9,4,12,174
2019-12-19,80,46,15,10,6,13,163
2019-12-20,89,43,22,10,7,14,168
2019-12-21,115,53,30,9,7,13,181
2019-12-22,115,56,24,10,7,14,181
2019-12-23,119,62,20,13,7,17,183
2019-12-24,133,48,26,7,7,13,191
2019-12-25,114,35,25,6,6,14,181
2019-12-26,63,44,14,11,6,16,154
2019-12-27,100,53,21,13,3,15,173
2019-12-28,109,59,27,11,7,20,178
2019-12-29,124,59,27,11,7,20,186
2019-12-31,124,54,26,9,7,12,186
2020-01-01,101,52,20,9,4,8,174
2020-01-02,102,52,18,10,6,6,175
2020-01-03,103,46,27,8,6,7,175
2020-01-04,90,39,24,7,6,7,168
2020-01-05,84,58,23,12,7,10,165
2020-01-06,100,50,21,13,7,9,173
2020-01-07,94,33,20,6,6,7,170
2020-01-08,65,49,23,10,3,8,155
2020-01-09,104,51,15,11,12,9,176
2020-01-10,129,47,29,13,7,8,188
2020-01-11,102,43,26,9,7,6,175
2020-01-12,92,58,29,12,6,8,169
2020-01-13,124,65,33,11,6,7,186
2020-01-14,125,68,33,11,6,9,186
2020-01-15,147,59,28,12,6,8,198
2020-01-16,133,55,29,10,3,8,191
2020-01-17,119,51,22,11,4,7,183
2020-01-18,97,50,20,10,6,8,172
2020-01-19,94,48,13,10,6,9,170
2020-01-20,96,46,18,9,3,9,171
2020-01-21,84,48,20,9,6,8,165
2020-01-22,79,46,17,10,7,9,163
2020-01-23,93,52,21,9,3,9,170
2020-01-24,114,55,22,10,6,8,181
2020-01-25,98,47,26,7,3,7,172
2020-01-26,90,50,26,8,6,7,168
2020-01-27,106,62,29,9,6,8,177
2020-01-28,121,67,30,11,7,9,184
2020-01-29,155,65,28,8,6,9,205
2020-01-30,142,66,33,10,6,9,195
2020-01-31,125,57,27,8,6,7,186
2020-02-01,118,51,24,7,6,7,183
2020-02-02,98,56,24,10,6,8,172
2020-02-03,104,46,21,8,6,7,176
2020-02-04,100,53,23,8,6,8,173
2020-02-05,107,51,26,7,6,7,177
2020-02-06,83,48,23,7,7,8,165
2020-02-07,101,53,26,8,7,8,174
2020-02-08,109,55,78,8,7,9,178
2020-02-09,107,97,27,9,7,10,177
2020-02-10,163,56,23,10,8,8,213
2020-02-11,109,54,24,9,7,9,178
2020-02-12,101,56,23,9,7,11,174
2020-02-13,114,53,23,7,7,11,181
2020-02-14,112,56,21,8,6,12,180
2020-02-15,108,66,25,7,7,10,178
2020-02-16,134,62,27,8,7,11,191
2020-02-17,138,55,28,9,7,9,193
2020-02-18,110,54,31,10,8,8,179
2020-02-19,101,58,24,11,5,10,174
2020-02-20,125,47,19,9,9,9,186
2020-02-21,99,56,32,11,4,13,173
2020-02-22,121,42,24,8,7,9,184
2020-02-23,76,48,18,9,7,12,161
2020-02-24,74,47,23,9,7,12,160
2020-02-25,88,48,23,9,4,13,167
2020-02-26,74,46,24,8,7,14,160
2020-02-27,86,56,23,11,6,17,166
2020-02-28,97,103,24,10,8,14,172
2020-02-29,79,46,23,6,7,14,163
2020-03-01,82,46,20,8,6,20,164
2020-03-02,77,37,15,6,2,33,162
2020-03-03,79,48,14,7,5,31,163
2020-03-04,111,48,19,8,6,21,179
2020-03-05,113,44,19,7,5,7,180
2020-03-06,77,45,14,8,4,8,162
2020-03-07,81,44,15,5,6,7,164
2020-03-08,84,41,19,6,4,7,165
2020-03-09,72,48,18,10,7,8,159
2020-03-10,95,43,21,7,6,7,171
2020-03-11,83,47,20,8,8,8,165
2020-03-12,83,45,24,8,7,7,165
2020-03-13,81,49,25,6,7,7,164
2020-03-14,107,48,22,4,6,6,177
2020-03-15,87,50,22,7,7,7,167
2020-03-16,91,54,20,7,7,7,169
2020-03-17,115,37,19,7,7,6,181
2020-03-18,65,41,20,6,4,7,155
2020-03-19,86,45,23,5,6,7,166
2020-03-20,77,45,19,5,5,6,162
2020-03-21,77,41,18,4,6,5,162
2020-03-22,84,40,16,4,6,6,165
2020-03-23,69,32,16,3,6,5,157
2020-03-24,68,36,15,2,6,5,157
2020-03-25,69,38,17,3,6,5,157
2020-03-26,80,39,13,2,3,6,163
2020-03-27,84,39,19,2,4,5,165
2020-03-28,48,38,15,3,6,5,131
2020-03-29,51,44,16,3,6,6,139
2020-03-30,66,44,18,3,5,5,156
2020-03-31,67,45,17,3,5,5,156
2020-04-01,60,49,18,2,6,5,153
2020-04-02,73,47,18,3,5,5,160
2020-04-03,72,46,17,3,6,5,159
2020-04-04,76,39,18,3,6,5,161
2020-04-05,63,19,9,2,4,2,154
2020-04-06,34,26,14,3,6,4,97
2020-04-07,34,27,15,3,6,5,97
2020-04-08,40,36,15,1,6,5,112
2020-04-09,39,37,14,2,6,5,109
2020-04-10,38,43,13,2,6,5,107
2020-04-11,48,38,12,1,5,5,131
2020-04-12,48,45,13,1,6,6,131
2020-04-13,53,42,12,1,6,5,144
2020-04-14,49,27,12,1,6,5,134
2020-04-15,35,17,12,1,6,5,99
2020-04-16,17,17,11,1,6,5,61
2020-04-17,21,13,31,1,5,5,69
2020-04-18,20,13,9,1,5,4,67
2020-04-19,32,16,11,2,6,5,92
2020-04-20,39,22,12,2,6,5,109
2020-04-21,21,21,13,2,6,5,69
2020-04-22,24,26,12,1,6,5,76
2020-04-23,31,33,13,1,6,5,90
2020-04-24,36,34,10,2,6,5,102
2020-04-25,42,43,14,1,6,5,117
2020-04-26,46,25,18,2,6,5,126
2020-04-27,35,30,16,2,6,5,99
2020-04-28,50,26,15,3,6,5,136
2020-04-29,46,36,17,2,6,6,126
2020-04-30,49,32,18,1,5,5,134
2020-05-01,34,10,21,1,6,5,97
2020-05-02,34,10,16,1,6,5,97
2020-05-03,41,32,17,2,6,5,114
2020-05-04,50,40,18,2,6,6,136
2020-05-05,54,6,20,3,6,6,146
2020-05-06,51,18,15,3,6,6,139
2020-05-07,35,23,13,3,5,6,99
2020-05-08,25,14,14,4,6,6,78
2020-05-09,29,27,15,1,6,5,86
2020-05-10,30,12,12,3,3,6,88
2020-05-11,35,19,14,4,3,6,99
2020-05-12,44,23,12,4,6,6,121
2020-05-13,26,10,11,3,6,6,80
2020-05-14,24,19,30,3,4,5,76
2020-05-15,34,23,17,3,6,6,97
2020-05-16,52,25,18,1,5,5,141
2020-05-17,24,10,19,3,5,5,76
2020-05-18,23,24,19,3,5,5,73
2020-05-19,45,10,19,3,6,5,124
2020-05-20,32,5,16,4,5,5,92
2020-05-21,15,5,16,4,5,5,57
2020-05-22,17,25,14,3,6,5,61
2020-05-23,28,25,15,1,7,4,84
2020-05-24,29,33,12,4,6,6,86
2020-05-25,38,26,15,4,6,6,107
2020-05-26,21,36,16,4,6,6,69
2020-05-27,39,30,25,4,6,5,109
2020-05-28,30,27,14,5,6,7,88
2020-05-29,28,25,20,4,4,6,84
2020-05-30,23,11,14,1,6,5,73
2020-05-31,16,9,13,4,6,5,59
2020-06-01,43,8,9,5,4,3,119
2020-06-02,3,7,10,2,24,2,34
2020-06-03,3,7,10,2,1,2,12
2020-06-04,3,7,7,8,3,4,12
2020-06-05,36,7,8,4,3,7,102
2020-06-06,43,7,14,1,6,3,119
2020-06-07,38,7,10,5,3,5,107
2020-06-08,53,7,9,3,3,3,144
2020-06-09,71,28,12,4,6,5,159
2020-06-10,67,36,8,6,7,5,156
2020-06-11,42,42,9,6,7,6,117
2020-06-12,42,38,13,3,6,5,117
2020-06-13,46,31,10,2,6,4,126
2020-06-14,54,41,9,6,6,6,146
2020-06-15,87,41,8,4,7,5,167
2020-06-16,76,49,9,4,3,6,161
2020-06-17,75,42,10,4,6,5,161
2020-06-18,67,34,9,3,6,5,156
2020-06-19,60,36,10,4,6,5,153
2020-06-20,72,26,11,1,6,4,159
2020-06-21,59,28,13,3,5,5,152
2020-06-22,58,45,12,5,6,6,152
2020-06-23,82,56,11,4,6,5,164
2020-06-24,98,41,13,5,6,5,172
2020-06-25,80,27,14,3,6,5,163
2020-06-26,71,32,14,3,6,5,159
2020-06-27,60,39,13,2,6,5,153
2020-06-28,82,40,12,4,6,5,164
2020-06-29,71,37,10,4,7,4,159
2020-06-30,67,34,9,4,6,5,156
2020-07-01,61,33,9,3,6,5,153
2020-07-02,64,28,11,2,6,5,155
2020-07-03,57,36,12,3,6,5,151
2020-07-04,62,43,9,2,7,4,154
2020-07-05,63,36,11,1,5,4,154
2020-07-06,57,29,18,1,6,3,151
2020-07-07,64,29,10,1,6,3,155
2020-07-08,58,32,11,1,6,4,152
2020-07-09,73,32,11,1,6,4,160
2020-07-10,72,35,10,1,6,4,159
2020-07-11,74,24,11,1,6,4,160
2020-07-12,54,29,13,2,6,4,146
2020-07-13,71,39,11,2,5,5,159
2020-07-14,76,36,9,2,6,5,161
2020-07-15,71,28,10,2,6,4,159
2020-07-16,73,23,10,1,6,4,160
2020-07-17,52,32,12,1,6,4,141
2020-07-18,58,36,11,1,6,4,152
2020-07-19,58,36,10,2,6,5,152
2020-07-20,54,27,12,3,6,4,146
2020-07-21,59,30,15,2,6,4,152
2020-07-22,64,28,15,2,7,4,155
2020-07-23,62,29,12,2,5,5,154
2020-07-24,60,32,12,1,6,4,153
2020-07-25,63,35,14,1,6,4,154
2020-07-26,64,46,16,2,7,4,155
2020-07-27,85,37,15,2,6,5,166
2020-07-28,73,21,12,2,6,4,160
2020-07-29,50,30,9,2,6,4,136
2020-07-30,50,24,9,1,6,4,136
2020-07-31,51,22,11,1,6,4,139
2020-08-01,47,24,10,1,6,4,129
2020-08-02,51,37,10,2,6,4,139
2020-08-03,59,44,9,2,6,5,152
2020-08-04,74,39,8,2,5,5,160
2020-08-05,54,43,8,2,6,5,146
2020-08-06,51,25,11,2,6,5,139
2020-08-07,49,22,12,2,6,5,134
2020-08-08,104,21,12,1,7,4,176
2020-08-09,48,32,11,3,5,5,131
2020-08-10,56,37,14,2,6,5,151
2020-08-11,62,43,12,3,6,5,154
2020-08-12,76,45,16,3,6,5,161
2020-08-13,77,43,14,3,7,5,162
2020-08-14,62,51,12,3,5,6,154
2020-08-15,81,51,16,1,6,5,164
2020-08-16,98,45,12,3,5,6,172
2020-08-17,88,48,11,3,6,6,167
2020-08-18,87,48,15,3,6,6,167
2020-08-19,88,49,11,3,7,7,167
2020-08-20,85,48,12,3,6,6,166
2020-08-21,87,44,14,3,6,6,167
2020-08-22,75,45,13,2,6,6,161
2020-08-23,91,43,11,3,6,6,169
2020-08-24,71,55,15,3,6,7,159
2020-08-25,92,57,12,4,6,7,169
2020-08-26,81,49,10,4,6,7,164
2020-08-27,81,46,10,3,6,6,164
2020-08-28,72,44,10,3,6,7,159
2020-08-29,85,45,11,2,6,7,166
2020-08-30,94,49,6,2,4,7,170
2020-08-31,100,49,6,2,4,7,173
2020-09-02,100,26,10,6,7,8,173
2020-09-03,55,30,5,2,3,7,149
2020-09-04,64,26,7,4,3,5,155
2020-09-05,39,26,13,3,6,6,109
2020-09-06,51,29,9,4,3,6,139
2020-09-07,94,28,8,5,6,7,170
2020-09-08,70,25,8,6,6,8,158
2020-09-09,115,35,10,5,6,8,181
2020-09-10,29,42,8,4,6,8,86
2020-09-11,72,28,8,2,6,6,159
2020-09-12,73,30,8,3,6,7,160
2020-09-13,107,32,9,5,6,8,177
2020-09-14,68,34,9,5,6,8,157
2020-09-15,72,34,9,4,7,8,159
2020-09-16,37,32,11,3,3,8,104
2020-09-17,89,33,8,3,6,8,168
2020-09-18,81,33,8,3,6,8,164
2020-09-19,76,28,8,2,6,8,161
2020-09-20,83,34,10,3,5,8,165
2020-09-21,65,31,8,4,6,9,155
2020-09-22,65,36,9,4,6,9,155
2020-09-23,67,35,10,4,6,9,156
2020-09-24,56,47,10,6,6,10,151
2020-09-25,77,46,10,5,6,10,162
2020-09-26,119,44,11,4,7,9,183
2020-09-27,70,47,12,5,6,10,158
2020-09-28,69,54,12,6,6,10,157
2020-09-29,86,37,8,4,6,10,166
2020-09-30,92,40,10,3,6,10,169
2020-10-01,92,45,12,3,6,10,169
2020-10-02,92,40,10,3,4,11,169
2020-10-03,63,40,10,2,6,10,154
2020-10-04,89,40,10,2,6,10,168
2020-10-05,74,46,12,4,6,10,160
2020-10-06,123,41,10,5,6,9,185
2020-10-07,64,41,8,4,6,10,155
2020-10-08,77,36,10,4,3,12,162
2020-10-09,54,25,13,3,6,10,146
2020-10-10,54,26,12,2,4,7,146
2020-10-11,228,29,10,3,6,9,277
2020-10-12,228,29,5,5,3,10,277
2020-10-14,228,31,10,6,3,4,277
2020-10-15,75,30,9,4,6,8,161
2020-10-16,108,47,11,4,6,9,178
2020-10-17,104,47,10,4,6,9,176
2020-10-18,112,53,11,3,6,9,180
2020-10-19,89,47,9,4,6,10,168
2020-10-20,54,44,12,5,7,11,146
2020-10-21,46,38,11,4,6,11,126
2020-10-22,45,34,10,4,6,11,124
2020-10-23,46,31,7,5,3,9,126
2020-10-24,37,28,9,6,6,9,104
2020-10-25,42,30,10,5,5,9,117
2020-10-26,51,32,12,5,6,10,139
2020-10-27,56,34,10,8,6,12,151
2020-10-28,78,43,15,7,6,12,162
2020-10-29,62,37,9,5,4,11,154
2020-10-30,116,62,19,8,3,13,182
2020-10-31,128,66,19,7,6,12,188
2020-11-01,132,66,19,5,7,12,190
2020-11-02,120,61,16,7,6,12,184
2020-11-03,125,63,18,7,7,12,186
2020-11-04,119,61,14,7,6,12,183
2020-11-05,84,44,15,5,3,11,165
2020-11-06,61,36,13,9,6,13,153
2020-11-07,62,37,12,8,6,10,154
2020-11-08,69,39,14,6,3,9,157
2020-11-09,80,46,15,7,6,10,163
2020-11-10,130,64,17,6,6,11,189
2020-11-11,122,65,18,8,6,11,185
2020-11-12,133,65,19,7,5,12,191
2020-11-13,151,82,12,10,6,13,201
2020-11-14,115,64,11,8,6,11,181
2020-11-15,54,35,13,5,6,9,146
2020-11-16,32,20,5,6,8,9,92
2020-11-17,9,16,8,8,4,10,37
2020-11-18,34,20,10,6,6,9,97
2020-11-19,47,25,11,8,6,8,129
2020-11-20,38,27,12,6,6,9,107
2020-11-21,53,34,13,8,3,11,144
2020-11-22,90,49,17,6,6,10,168
2020-11-23,103,58,14,8,8,10,175
2020-11-24,113,58,16,8,6,10,180
2020-11-25,98,52,16,8,6,10,172
2020-11-26,80,45,16,5,6,9,163
2020-11-27,99,52,18,6,6,10,173
2020-11-28,75,41,18,5,7,9,161
2020-11-29,74,38,17,6,7,9,160
2020-11-30,84,46,13,8,6,11,165
2020-12-01,86,47,16,9,6,10,166
2020-12-02,93,49,17,6,6,9,170
2020-12-03,85,45,18,6,6,9,166
2020-12-04,55,30,14,6,4,9,149
2020-12-05,61,42,11,8,5,11,153
2020-12-06,27,18,9,6,6,7,82
2020-12-07,47,26,11,7,6,9,129
2020-12-08,49,31,14,7,6,8,134
2020-12-09,57,34,11,9,5,10,151
2020-12-10,79,43,13,7,7,9,163
2020-12-11,75,42,15,6,7,9,161
2020-12-12,85,46,15,6,6,9,166
2020-12-13,96,49,16,4,6,8,171
2020-12-14,102,54,16,7,6,10,175
2020-12-15,122,61,19,7,5,9,185
2020-12-16,87,48,14,7,6,8,167
2020-12-17,65,36,12,6,6,8,155
2020-12-18,59,35,13,9,5,9,152
2020-12-19,96,49,19,5,6,8,171
2020-12-20,116,62,21,6,7,7,182
2020-12-21,137,71,21,8,6,8,193
2020-12-22,113,58,21,9,6,8,180
2020-12-23,96,47,15,8,6,8,171
2020-12-24,101,53,20,7,6,8,174
2020-12-25,114,56,23,5,6,8,181
2020-12-26,123,62,21,7,6,8,185
2020-12-27,123,60,26,5,6,7,185
2020-12-28,138,65,26,8,6,9,193
2020-12-29,130,58,17,5,6,8,189
2020-12-30,130,51,18,7,5,8,189
2020-12-31,54,32,13,6,6,7,146
2021-01-01,84,44,17,9,7,9,165
2021-01-02,113,59,22,9,7,8,180
2021-01-03,118,57,18,6,6,8,183
2021-01-04,72,31,13,9,6,9,159
2021-01-05,56,34,12,8,6,9,151
2021-01-06,65,16,11,6,3,5,155
2021-01-07,29,21,11,6,3,7,86
2021-01-08,39,20,8,8,6,7,109
2021-01-09,41,24,11,5,6,7,114
2021-01-10,37,36,12,10,6,8,104
2021-01-11,64,25,9,10,6,8,155
2021-01-12,49,15,7,8,7,8,134
2021-01-13,45,19,12,7,6,7,124
2021-01-14,33,34,13,9,6,9,94
2021-01-15,57,37,10,9,6,8,151
2021-01-16,66,39,14,8,6,8,156
2021-01-17,74,50,19,8,6,8,160
2021-01-18,93,56,20,8,6,8,170
2021-01-19,109,63,23,8,6,8,178
2021-01-20,129,68,18,8,6,9,188
2021-01-21,145,59,18,7,6,8,197
2021-01-22,111,45,12,7,6,7,179
2021-01-23,79,46,16,6,6,7,163
2021-01-24,92,55,24,9,6,8,169
2021-01-25,104,55,21,6,6,7,176
2021-01-26,112,53,23,7,6,7,180
2021-01-27,104,65,30,9,3,8,176
2021-01-28,134,70,27,10,6,10,191
2021-01-29,144,71,23,7,6,8,196
2021-01-30,146,65,20,5,4,7,197
2021-01-31,144,42,13,13,3,9,196
2021-02-01,70,47,20,9,6,7,158
2021-02-02,83,52,23,8,5,7,165
2021-02-03,99,57,23,8,6,8,173
2021-02-04,110,62,29,8,5,8,179
2021-02-05,117,68,26,7,5,8,182
2021-02-06,134,72,30,6,6,8,191
2021-02-07,144,65,28,8,3,8,196
2021-02-08,121,59,15,45,10,8,184
2021-02-09,110,65,28,13,6,11,179
2021-02-10,120,63,31,11,6,6,184
2021-02-11,117,57,28,10,4,7,182
2021-02-12,106,66,28,10,6,8,177
2021-02-13,126,62,25,9,6,7,187
2021-02-14,126,67,21,9,6,8,187
2021-02-15,132,62,16,9,6,8,190
2021-02-16,119,63,14,9,7,9,183
2021-02-17,121,54,14,9,7,7,184
2021-02-18,108,55,13,9,7,9,178
2021-02-19,101,52,12,10,7,5,174
2021-02-20,99,42,13,8,6,6,173
2021-02-21,78,40,13,10,5,7,162
2021-02-22,67,39,17,9,6,6,156
2021-02-23,65,54,17,10,6,8,155
2021-02-24,97,56,19,8,6,7,172
2021-02-25,99,59,18,9,6,8,173
2021-02-26,106,69,15,8,7,8,177
2021-02-27,136,60,16,7,6,7,192
2021-02-28,111,44,14,11,6,7,179
2021-03-01,73,42,17,8,6,6,160
2021-03-02,76,56,19,8,6,7,161
2021-03-03,100,54,18,11,7,7,173
2021-03-04,93,52,16,10,7,7,170
2021-03-05,89,55,18,11,6,7,168
2021-03-06,94,62,18,9,7,7,170
2021-03-07,110,61,13,9,6,7,179
2021-03-08,108,45,11,8,6,6,178
2021-03-09,62,33,10,8,6,6,154
2021-03-10,47,18,11,8,6,6,129
2021-03-11,42,48,14,9,6,6,117
2021-03-12,60,42,16,10,6,7,153
2021-03-13,69,43,10,10,6,6,157
2021-03-14,70,41,19,11,6,7,158
2021-03-15,67,45,22,10,6,7,156
2021-03-16,75,56,22,10,6,8,161
2021-03-17,104,62,18,9,3,8,176
2021-03-18,116,63,14,10,3,8,182
2021-03-19,116,60,14,9,6,7,182
2021-03-20,115,47,15,8,6,7,181
2021-03-21,84,79,14,10,4,8,165
2021-03-22,107,61,15,9,6,8,177
2021-03-23,113,61,13,10,7,7,180
2021-03-24,114,61,14,11,6,6,181
2021-03-25,79,39,16,9,6,6,163
2021-03-26,72,41,14,10,7,7,159
2021-03-27,65,29,6,9,6,7,155
2021-03-28,37,14,8,7,7,6,104
2021-03-29,24,21,12,8,6,6,76
2021-03-30,28,21,10,9,7,6,84
2021-03-31,31,41,19,7,6,6,90
2021-04-01,61,48,16,8,6,6,153
2021-04-02,65,58,11,9,6,5,155
2021-04-03,65,64,13,6,6,5,155
2021-04-04,65,80,13,7,7,6,155
2021-04-05,85,75,18,7,7,6,166
2021-04-06,93,65,17,8,7,7,170
2021-04-07,91,56,16,9,7,7,169
2021-04-08,82,55,16,9,5,7,164
2021-04-09,83,52,14,7,8,7,165
2021-04-10,81,40,12,7,7,6,164
2021-04-11,122,32,11,9,9,7,185
2021-04-12,82,39,10,8,4,5,164
2021-04-13,69,23,13,6,7,5,157
2021-04-14,61,36,10,7,7,7,153
2021-04-15,64,25,12,8,8,7,155
2021-04-16,40,25,8,8,4,6,112
2021-04-17,37,27,10,7,5,6,104
2021-04-18,45,21,11,7,7,5,124
2021-04-19,26,35,11,11,6,7,80
2021-04-20,55,42,15,10,6,6,149
2021-04-21,74,36,13,8,7,7,160
2021-04-22,61,36,10,9,5,6,153
2021-04-23,54,35,11,7,6,5,146
2021-04-24,57,38,12,6,6,5,151
2021-04-25,66,45,10,10,6,7,156
2021-04-26,73,40,12,7,6,5,160
2021-04-27,55,41,12,7,7,6,149
2021-04-28,56,39,10,9,6,5,151
2021-04-29,55,38,14,8,6,6,149
2021-04-30,65,38,19,6,7,5,155
2021-05-01,59,39,15,5,7,4,152
2021-05-02,58,32,13,9,7,6,152
2021-05-03,57,21,11,5,7,5,151
2021-05-04,26,18,11,7,6,5,80
2021-05-05,17,21,13,6,7,5,61
2021-05-06,26,18,12,7,6,5,80
2021-05-07,18,18,12,6,7,5,63
2021-05-08,26,19,12,6,6,5,80
2021-05-09,77,14,13,7,7,5,162
2021-05-10,133,9,9,4,3,5,191
2021-05-11,17,9,10,6,3,5,61
2021-05-12,15,8,10,4,6,5,57
2021-05-13,10,9,8,5,7,4,41
2021-05-14,29,14,8,5,4,4,86
2021-05-15,10,16,7,6,4,4,41
2021-05-16,27,16,6,8,3,5,82
2021-05-17,28,16,9,6,7,4,84
2021-05-18,28,16,8,4,6,5,84
2021-05-19,21,16,9,5,3,4,69
2021-05-20,35,16,9,5,7,5,99
2021-05-21,18,16,8,6,6,5,63
2021-05-22,20,16,9,7,7,5,67
2021-05-23,30,34,8,7,8,6,88
2021-05-24,32,26,6,6,8,5,92
2021-05-25,23,12,5,6,7,4,73
2021-05-26,13,19,5,5,5,4,52
2021-05-27,18,26,6,5,7,5,63
2021-05-28,24,17,5,5,5,4,76
2021-05-29,22,26,5,5,7,4,71
2021-05-30,19,24,5,6,7,6,65
2021-05-31,17,15,6,8,7,5,61
2021-06-01,14,14,5,6,7,4,54
2021-06-02,22,13,6,7,7,6,71
2021-06-03,8,11,5,8,7,5,33
2021-06-04,26,14,5,8,8,4,80
2021-06-05,8,14,5,8,9,4,33
2021-06-06,18,24,5,7,8,6,63
2021-06-07,22,24,5,7,4,4,71
2021-06-08,30,29,5,8,7,6,88
2021-06-09,36,22,5,6,6,5,102
2021-06-10,22,19,5,8,7,6,71
2021-06-11,21,13,5,7,6,4,69
2021-06-12,5,13,5,7,7,4,20
2021-06-13,9,20,5,11,7,6,37
2021-06-14,14,20,5,7,6,4,54
2021-06-15,15,27,5,7,6,4,57
2021-06-16,19,26,5,10,7,7,65
2021-06-17,14,25,5,8,7,5,54
2021-06-18,16,28,6,7,7,4,59
2021-06-19,30,29,5,8,5,3,88
2021-06-20,21,53,6,12,9,11,69
2021-06-21,53,40,5,9,7,5,144
2021-06-22,47,38,5,10,7,5,129
2021-06-23,35,43,5,11,7,6,99
2021-06-24,46,58,5,11,7,8,126
2021-06-25,58,43,6,10,4,5,152
2021-06-26,36,31,5,9,7,4,102
2021-06-27,39,34,5,10,7,6,109
2021-06-28,44,27,5,10,7,7,121
2021-06-29,39,29,5,9,7,6,109
2021-06-30,35,28,6,8,5,5,99
2021-07-01,30,23,5,10,6,5,88
2021-07-02,32,21,5,8,6,5,92
2021-07-03,29,19,5,9,4,4,86
2021-07-04,34,22,5,9,6,5,97
2021-07-05,30,22,5,8,7,6,88
2021-07-06,23,25,5,8,7,5,73
2021-07-07,28,21,5,9,9,5,84
2021-07-08,24,19,6,9,6,6,76
2021-07-09,20,12,6,8,7,4,67
2021-07-10,12,19,6,8,7,4,50
2021-07-11,35,30,6,7,7,5,99
2021-07-12,23,27,6,7,6,5,73
