date,pm25,pm10,o3,no2,so2,co,AQI
2023-08-17,79,39,10,4,1,6,163
2023-08-18,70,38,10,4,1,6,158
2023-08-19,66,38,10,4,1,6,156
2023-08-20,66,51,10,4,1,6,156
2023-08-21,106,45,10,4,1,6,177
2023-08-22,84,78,10,4,1,6,165
2023-08-23,112,27,10,4,1,6,180
2023-08-24,32,28,11,4,1,6,92
2023-08-25,37,31,10,4,1,6,104
2023-08-26,50,30,10,4,1,6,136
2023-08-27,45,28,10,4,1,6,124
2023-08-28,40,27,10,4,1,6,112
2023-08-29,32,27,10,4,1,6,92
2023-08-30,31,30,10,4,1,6,90
2023-08-31,46,29,10,4,1,6,126
2023-09-01,41,29,10,4,1,6,114
2023-09-02,43,27,10,4,1,6,119
2023-09-03,34,28,10,4,1,6,97
2023-09-04,36,28,10,4,1,6,102
2023-09-05,38,28,10,4,1,6,107
2023-09-06,38,34,10,4,1,6,107
2023-09-07,56,40,10,4,1,6,151
2023-09-08,73,38,9,4,1,6,160
2023-09-09,67,32,10,4,1,6,156
2023-09-10,51,32,10,4,1,6,139
2023-09-11,53,29,10,4,1,6,144
2023-09-12,41,36,10,4,1,6,114
2023-09-13,63,40,10,4,1,6,154
2023-09-14,71,38,10,4,1,6,159
2023-09-15,68,36,10,4,1,6,157
2023-09-16,63,34,10,4,1,6,154
2023-09-17,58,34,9,4,1,6,152
2023-09-18,57,31,10,4,1,6,151
2023-09-19,48,41,10,4,1,6,131
2023-09-20,77,44,10,4,1,6,162
2023-09-21,82,38,10,4,1,6,164
2023-09-22,67,39,10,4,1,6,156
2023-09-23,70,38,10,4,1,6,158
2023-09-24,66,41,10,4,1,6,156
2023-09-25,73,42,10,4,1,6,160
2023-09-26,79,42,9,4,1,6,163
2023-09-27,77,44,10,4,1,6,162
2023-09-28,80,39,10,4,1,6,163
2023-09-29,69,37,10,4,1,6,157
2023-09-30,64,47,10,5,1,6,155
2023-10-01,87,36,10,4,1,6,167
2023-10-02,63,38,10,4,1,6,154
2023-10-03,68,36,10,4,1,6,157
2023-10-04,62,41,10,4,1,6,154
2023-10-05,73,44,10,4,1,6,160
2023-10-06,82,51,10,4,1,6,164
2023-10-07,103,50,10,4,1,6,175
2023-10-08,98,51,10,4,1,6,172
2023-10-09,101,49,10,4,1,6,174
2023-10-10,93,44,10,4,1,6,170
2023-10-11,84,50,10,4,1,6,165
2023-10-12,100,46,10,4,1,6,173
2023-10-13,88,44,10,4,1,6,167
2023-10-14,81,39,10,4,1,6,164
2023-10-15,71,42,10,4,1,6,159
2023-10-16,77,42,10,4,1,6,162
2023-10-17,77,45,10,4,1,6,162
2023-10-18,86,55,10,4,1,6,166
2023-10-19,118,52,10,4,1,6,183
2023-10-20,107,56,10,4,1,6,177
2023-10-21,123,58,10,4,1,6,185
2023-10-22,133,51,10,4,1,6,191
2023-10-23,105,51,10,4,1,6,176
2023-10-24,101,54,10,4,1,6,174
2023-10-25,114,48,10,4,1,6,181
2023-10-26,91,57,10,4,1,6,169
2023-10-27,127,58,10,4,1,6,187
2023-10-28,133,58,10,4,1,6,191
2023-10-29,131,69,10,4,1,6,189
2023-10-30,112,69,10,4,1,6,180
2023-11-06,112,47,10,4,1,6,180
2023-11-07,81,50,13,4,1,6,164
2023-11-08,85,50,13,4,1,6,166
2023-12-06,85,48,9,3,1,7,166
2023-12-07,75,51,13,3,2,4,161
2023-12-08,78,50,13,2,3,5,162
2023-12-09,74,50,13,3,3,4,160
2023-12-10,74,50,14,3,4,5,160
2023-12-11,74,50,13,3,3,4,160
2023-12-12,74,50,13,3,3,4,160
2023-12-13,74,49,13,2,3,5,160
2023-12-14,73,50,13,2,3,4,160
2023-12-15,74,49,13,2,3,4,160
2023-12-16,73,46,13,2,6,3,160
2023-12-17,71,49,13,3,3,4,159
2023-12-18,73,33,11,3,3,4,160
2023-12-19,64,33,11,3,3,5,155
2023-12-20,65,50,12,2,2,4,155
2023-12-21,92,49,11,2,2,4,169
2023-12-22,91,52,11,2,2,4,169
2023-12-23,98,56,11,3,3,3,172
2023-12-24,104,56,11,3,3,3,176
2023-12-25,104,57,12,3,3,4,176
2023-12-26,105,54,11,2,3,3,176
2023-12-27,99,52,11,2,2,3,173
2023-12-28,96,44,11,1,2,2,171
2023-12-29,84,57,12,2,3,4,165
2023-12-30,105,59,11,3,2,4,176
2023-12-31,111,58,11,3,3,4,179
2024-01-01,108,57,11,3,3,3,178
2024-01-02,107,57,11,2,3,4,177
2024-01-03,106,56,11,2,3,3,177
2024-01-04,110,58,12,2,3,4,179
2024-01-05,112,64,13,2,3,4,180
2024-01-06,121,64,12,3,3,4,184
2024-01-07,122,52,10,2,3,4,185
2024-01-08,97,52,11,2,2,3,172
2024-01-09,93,55,12,2,3,5,170
2024-01-10,100,54,9,2,4,6,173
2024-01-11,95,47,11,2,2,4,171
2024-01-12,88,59,12,2,3,4,167
2024-01-13,108,62,12,3,3,3,178
2024-01-14,114,61,12,2,3,3,181
2024-01-15,111,61,12,3,3,4,179
2024-01-16,113,61,12,3,3,3,180
2024-01-17,111,60,12,3,3,3,179
2024-01-18,110,61,11,3,3,4,179
2024-01-19,111,61,12,3,3,4,179
2024-01-20,111,61,12,2,3,3,179
2024-01-21,112,61,12,3,2,3,180
2024-01-22,113,62,11,3,3,3,180
2024-01-23,116,63,12,2,2,3,182
2024-01-24,122,61,12,2,2,3,185
2024-01-25,119,63,11,2,3,3,183
2024-01-26,128,63,12,3,2,3,188
2024-01-27,128,63,12,3,3,3,188
2024-01-28,128,62,11,3,2,4,188
2024-01-29,126,59,12,2,2,3,187
2024-01-30,122,63,11,3,2,5,185
2024-01-31,130,62,12,3,2,3,189
2024-02-01,128,61,11,3,2,3,188
2024-02-02,126,61,11,3,3,7,187
2024-02-03,125,60,11,2,2,3,186
2024-02-04,122,63,11,3,2,4,185
2024-02-05,127,65,12,3,2,3,187
2024-02-06,132,64,12,3,2,6,190
2024-02-07,131,64,12,2,3,5,189
2024-02-08,129,65,11,3,2,3,188
2024-02-09,131,64,11,3,3,4,189
2024-02-10,130,64,11,3,2,3,189
2024-02-11,129,64,11,3,3,4,188
2024-02-12,130,66,13,3,4,4,189
2024-02-13,135,63,11,2,2,4,192
2024-02-14,127,63,11,2,3,4,187
2024-02-15,127,62,11,2,3,3,187
2024-02-16,123,64,12,3,2,3,185
2024-02-17,127,66,12,3,4,5,187
2024-02-18,133,65,11,3,3,3,191
2024-02-19,130,64,12,3,2,3,189
2024-02-20,129,64,11,3,2,3,188
2024-02-21,129,64,12,3,3,4,188
2024-02-22,129,64,12,3,3,3,188
2024-02-23,129,63,11,3,2,4,188
2024-02-24,126,63,12,2,3,3,187
2024-02-25,126,63,11,3,2,4,187
2024-02-26,124,64,12,2,3,3,186
2024-02-27,128,63,11,3,1,3,188
2024-02-28,127,63,11,2,2,4,187
2024-02-29,126,65,12,3,2,6,187
2024-03-01,130,64,11,3,3,3,189
2024-03-02,129,64,11,3,3,3,188
2024-03-03,130,64,12,3,2,3,189
2024-03-04,128,65,11,2,3,3,188
2024-03-05,129,66,12,3,3,4,188
2024-03-06,126,67,12,3,2,4,187
2024-03-07,128,66,12,3,1,3,188
2024-03-08,125,66,12,3,3,3,186
2024-03-09,125,67,13,3,4,3,186
2024-03-10,130,65,11,3,3,3,189
2024-03-11,123,64,11,3,3,4,185
2024-03-12,121,67,12,3,3,4,184
2024-03-13,128,66,12,3,3,4,188
2024-03-14,127,66,12,3,3,4,187
2024-03-15,127,72,12,3,2,3,187
2024-03-16,135,72,11,3,2,3,192
2024-03-17,135,71,12,2,2,3,192
2024-03-18,133,71,12,3,2,4,191
2024-03-19,133,72,12,3,3,3,191
2024-03-20,135,72,12,2,2,4,192
2024-03-21,135,72,12,3,2,3,192
2024-03-22,135,71,12,2,3,3,192
2024-03-23,133,72,12,3,3,3,191
2024-03-24,135,70,11,3,2,3,192
2024-03-25,131,72,12,3,2,3,189
2024-03-26,136,71,11,3,2,4,192
2024-03-27,131,72,11,3,3,3,189
2024-03-28,135,72,12,3,3,3,192
2024-03-29,133,72,12,3,2,3,191
2024-03-30,135,72,13,2,1,3,192
2024-03-31,136,70,11,2,2,3,192
2024-04-01,130,70,11,2,2,3,189
2024-04-02,130,73,13,3,2,4,189
2024-04-03,138,72,12,3,3,3,193
2024-04-04,135,70,11,3,4,4,192
2024-04-05,128,70,11,3,4,4,188
2024-04-06,128,71,11,3,2,3,188
2024-04-07,131,72,12,3,3,3,189
2024-04-08,135,69,11,2,3,3,192
2024-04-09,133,66,12,3,3,4,191
2024-04-10,137,66,12,3,2,3,193
2024-04-11,135,66,12,3,2,3,192
2024-04-12,135,65,11,3,2,4,192
2024-04-13,133,66,12,3,1,3,191
2024-04-14,135,66,11,3,1,4,192
2024-04-15,135,65,12,2,2,4,192
2024-04-16,134,66,12,3,2,3,191
2024-04-17,134,66,12,3,2,3,191
2024-04-18,135,66,12,3,1,3,192
2024-04-19,134,65,11,3,3,4,191
2024-04-20,133,65,12,2,2,3,191
2024-04-21,133,65,12,3,3,4,191
2024-04-22,134,65,12,3,2,3,191
2024-04-23,134,65,11,3,2,3,191
2024-04-24,133,66,11,3,1,3,191
2024-04-25,134,66,11,3,1,3,191
2024-04-26,134,66,12,3,1,4,191
2024-04-27,135,66,11,3,1,3,192
2024-04-28,134,65,12,3,1,3,191
2024-04-29,134,65,12,3,3,4,191
2024-04-30,133,66,12,3,1,4,191
2024-05-01,135,65,11,3,1,3,192
2024-05-02,133,65,11,3,1,4,191
2024-05-03,134,66,12,3,2,3,191
2024-05-04,135,65,12,2,1,3,192
2024-05-05,134,65,12,3,2,3,191
2024-05-06,134,65,12,3,2,3,191
2024-05-10,134,66,11,3,2,2,191
2024-05-11,135,66,11,3,2,2,192
2024-05-12,135,65,12,3,2,2,192
2024-05-13,133,67,12,3,2,2,191
2024-05-14,137,63,10,3,2,2,193
2024-05-15,126,69,13,3,2,3,187
2024-05-16,142,66,11,3,2,2,195
2024-05-17,136,66,12,2,3,2,192
2024-05-18,136,67,12,3,2,2,192
2024-05-19,137,67,12,3,2,2,193
2024-05-20,138,64,12,2,2,3,193
2024-05-21,124,58,13,2,2,3,186
2024-05-22,100,58,12,2,2,4,173
2024-05-23,100,57,12,2,1,4,173
2024-05-24,99,57,11,1,2,4,173
2024-05-25,98,58,12,2,2,3,172
2024-05-26,99,57,11,2,2,3,173
2024-05-27,98,58,13,2,2,4,172
2024-05-28,100,59,12,2,2,3,173
2024-05-29,101,55,11,2,1,3,174
2024-05-30,92,49,14,2,6,4,169
2024-05-31,72,53,14,2,2,4,159
2024-06-01,81,53,14,2,1,6,164
2024-06-02,81,54,14,2,1,5,164
2024-06-03,83,53,14,2,1,5,165
2024-06-04,79,49,14,1,1,3,163
2024-06-05,75,53,14,2,1,3,161
2024-06-06,78,51,14,2,2,4,162
2024-06-07,73,50,14,2,1,6,160
2024-06-08,70,50,14,2,1,3,158
2024-06-09,71,52,14,2,1,5,159
2024-06-10,73,52,14,2,1,4,160
2024-06-11,75,53,14,2,1,5,161
2024-06-12,74,51,14,2,1,8,160
2024-06-13,70,52,14,2,1,5,158
2024-06-14,71,53,14,2,1,4,159
2024-06-15,74,53,14,2,1,4,160
2024-06-16,73,53,14,2,1,4,160
2024-06-17,73,54,14,2,1,6,160
2024-06-18,74,51,14,2,2,4,160
2024-06-19,67,51,14,2,1,6,156
2024-06-20,66,50,14,1,1,5,156
2024-06-21,67,50,14,2,1,4,156
2024-06-22,67,50,14,2,1,4,156
2024-06-23,66,50,14,2,1,5,156
2024-06-24,67,51,14,1,1,5,156
2024-06-25,68,49,14,2,1,4,157
2024-06-26,64,50,14,2,1,5,155
2024-06-27,64,51,14,2,1,5,155
2024-06-28,68,48,14,2,1,5,157
2024-06-29,64,45,14,2,1,4,155
2024-06-30,59,44,14,2,1,4,152
2024-07-01,58,47,14,2,1,5,152
2024-07-02,62,48,14,2,1,4,154
2024-07-03,65,50,14,2,1,4,155
2024-07-04,69,50,14,2,1,3,157
2024-07-05,70,47,14,2,1,6,158
2024-07-06,61,48,14,2,1,4,153
2024-07-07,62,49,14,2,1,4,154
2024-07-08,63,51,14,2,2,5,154
2024-07-09,64,51,14,2,2,5,155
2024-07-10,64,46,14,2,1,5,155
2024-07-11,60,50,14,2,1,4,153
2024-07-12,65,46,14,2,1,5,155
2024-07-13,59,45,14,2,1,4,152
2024-07-14,59,46,14,2,2,3,152
2024-07-15,59,45,14,2,2,3,152
2024-07-16,57,43,14,2,1,4,151
2024-07-17,57,43,14,2,1,3,151
2024-07-18,57,46,14,2,1,4,151
2024-07-19,66,44,14,1,1,4,156
2024-07-20,64,45,14,2,1,4,155
2024-07-21,64,44,14,2,2,4,155
2024-07-22,62,46,14,2,2,3,154
2024-07-23,66,50,14,1,1,4,156
2024-07-24,70,51,14,2,1,3,158
2024-07-25,70,51,14,2,1,4,158
2024-07-26,72,50,14,1,1,3,159
2024-07-27,69,49,14,1,1,3,157
2024-07-28,67,48,14,2,1,5,156
2024-07-29,66,45,14,1,1,4,156
2024-07-30,63,46,14,1,1,4,154
2024-07-31,67,49,14,1,1,4,156
2024-08-01,76,50,14,1,1,4,161
2024-08-02,79,51,14,2,1,4,163
2024-08-03,80,50,14,1,1,3,163
2024-08-04,78,51,14,1,1,5,162
2024-08-05,81,52,14,2,1,3,164
2024-08-06,80,53,14,1,1,3,163
2024-08-07,81,53,14,1,1,4,164
2024-08-08,82,53,14,1,1,4,164
2024-08-09,81,51,14,1,1,4,164
2024-08-10,78,53,14,1,1,3,162
2024-08-11,81,53,14,1,4,4,164
2024-08-12,83,54,14,2,4,4,165
2024-08-13,83,53,14,1,1,4,165
2024-08-14,79,52,14,2,1,3,163
2024-08-15,79,52,14,2,1,4,163
2024-08-16,79,51,14,2,1,4,163
2024-08-17,82,50,14,1,1,3,164
2024-08-18,86,53,14,2,1,4,166
2024-08-19,86,55,14,2,1,4,166
2024-08-20,83,53,14,1,1,3,165
2024-08-21,80,54,14,2,1,4,163
2024-08-22,80,53,14,2,1,4,163
2024-08-23,81,53,14,2,1,4,164
2024-08-24,80,54,14,2,1,4,163
2024-08-25,80,54,14,2,1,4,163
2024-08-26,80,53,14,2,1,5,163
2024-08-27,80,53,14,1,1,4,163
2024-08-28,79,53,14,2,1,4,163
2024-08-29,80,54,14,2,1,4,163
2024-08-30,81,54,14,2,1,3,164
2024-08-31,81,54,14,2,1,3,164
2024-09-01,79,51,14,1,1,4,163
2024-09-02,71,48,14,1,1,3,159
2024-09-03,62,45,14,1,1,3,154
2024-09-04,59,41,14,1,1,3,152
2024-09-05,61,42,14,1,1,3,153
2024-09-06,64,43,14,1,1,3,155
2024-09-07,66,44,14,2,1,3,156
2024-09-08,68,41,14,1,1,4,157
2024-09-09,64,38,14,1,1,4,155
2024-09-10,62,40,14,1,1,4,154
2024-09-11,65,42,14,2,1,4,155
2024-09-12,66,42,14,1,1,4,156
2024-09-13,67,43,14,1,1,3,156
2024-09-14,68,43,14,1,1,3,157
2024-09-15,67,42,14,1,1,3,156
2024-09-16,68,44,14,1,2,3,157
2024-09-17,69,48,14,1,2,4,157
2024-09-18,75,49,14,1,2,4,161
2024-09-19,77,51,14,1,2,3,162
2024-09-20,79,52,14,1,2,3,163
2024-09-21,84,53,14,2,1,4,165
2024-09-22,84,52,14,1,2,4,165
2024-09-23,78,50,14,1,2,4,162
2024-09-24,71,51,14,1,2,4,159
2024-09-25,77,53,14,1,2,3,162
2024-09-26,80,53,14,1,1,3,163
2024-09-27,79,53,14,2,1,4,163
2024-09-28,77,51,14,2,1,3,162
2024-09-29,74,50,14,1,14,3,160
2024-09-30,75,51,14,2,1,4,161
2024-10-01,78,52,14,2,1,3,162
2024-10-02,78,52,14,2,1,4,162
2024-10-03,82,53,14,1,2,3,164
2024-10-04,87,53,14,1,1,4,167
2024-10-05,86,52,14,1,1,3,166
2024-10-06,83,51,14,1,1,3,165
2024-10-07,77,49,14,1,1,3,162
2024-10-08,75,49,14,1,1,3,161
2024-10-09,81,51,14,2,2,4,164
2024-10-10,86,51,14,2,1,3,166
2024-10-11,86,51,14,2,1,3,166
2024-10-12,86,52,14,2,1,4,166
2024-10-13,87,52,14,1,1,5,167
2024-10-14,87,54,14,2,2,4,167
2024-10-15,90,54,14,2,2,3,168
2024-10-16,88,54,14,1,2,4,167
2024-10-17,86,57,14,2,2,4,166
2024-10-18,87,55,14,1,2,3,167
2024-10-19,85,56,14,2,1,3,166
2024-10-20,89,56,14,2,1,5,168
2024-10-21,89,56,14,2,4,4,168
2024-10-22,89,55,14,1,1,3,168
2024-10-23,88,54,14,1,2,3,167
2024-10-24,85,54,14,1,2,3,166
2024-10-25,85,39,14,2,1,4,166
2024-10-26,59,41,14,2,2,4,152
2024-10-27,60,43,14,2,1,4,153
2024-10-28,62,48,14,1,1,4,154
2024-10-29,70,53,14,1,1,4,158
2024-10-30,79,57,14,1,2,4,163
2024-10-31,84,56,14,1,1,4,165
2024-11-01,80,55,14,2,1,4,163
2024-11-02,76,55,14,2,2,3,161
2024-11-03,74,54,14,2,2,4,160
2024-11-04,77,51,14,2,1,4,162
2024-11-05,68,50,14,2,1,4,157
2024-11-06,60,50,14,2,2,4,153
2024-11-07,63,50,14,2,1,5,154
2024-11-08,69,45,14,2,1,4,157
2024-11-09,67,45,14,2,2,4,156
2024-11-10,67,51,14,2,2,5,156
2024-11-11,70,55,14,1,1,5,158
2024-11-12,74,55,14,1,1,4,160
2024-11-13,80,54,14,2,1,4,163
2024-11-14,81,53,14,2,2,5,164
2024-11-15,75,54,14,2,1,5,161
2024-11-16,76,55,14,2,1,5,161
2024-11-17,80,55,14,1,4,5,163
2024-11-18,80,55,14,2,1,6,163
2024-11-19,81,53,14,2,2,5,164
2024-11-20,71,51,14,2,1,6,159
2024-11-21,66,52,14,2,1,4,156
2024-11-22,72,54,14,2,2,5,159
2024-11-23,76,55,14,2,1,5,161
2024-11-24,78,55,14,1,1,5,162
2024-11-25,80,54,14,2,1,5,163
2024-11-26,77,49,14,1,1,6,162
2024-11-27,70,47,14,2,1,5,158
2024-11-28,70,50,14,1,2,6,158
2024-11-29,80,51,14,1,1,5,163
2024-11-30,83,53,14,2,1,4,165
2024-12-01,80,53,14,2,1,4,163
2024-12-02,80,54,14,1,1,5,163
2024-12-03,82,53,14,1,1,4,164
2024-12-04,83,55,14,1,1,5,165
2024-12-05,81,55,14,1,1,4,164
2024-12-06,75,54,14,2,1,4,161
2024-12-07,72,54,14,2,2,3,159
2024-12-08,72,54,14,1,2,4,159
2024-12-09,73,55,14,2,2,5,160
2024-12-10,81,53,14,1,2,4,164
2024-12-11,81,53,14,1,1,5,164
2024-12-12,72,51,14,2,1,5,159
2024-12-13,65,50,14,1,1,4,155
2024-12-14,61,50,14,2,1,4,153
2024-12-15,61,52,14,2,1,4,153
2024-12-16,66,53,14,2,1,4,156
2024-12-17,72,55,14,2,1,5,159
2024-12-18,77,56,14,2,1,5,162
2024-12-19,81,57,14,1,1,5,164
2024-12-20,86,58,14,2,1,5,166
2024-12-21,88,58,14,2,1,4,167
2024-12-22,89,57,14,2,1,4,168
2024-12-23,85,55,14,2,1,4,166
2024-12-24,81,54,14,2,1,4,164
2024-12-25,78,54,14,2,1,4,162
2024-12-26,74,55,14,2,1,4,160
2024-12-27,72,54,14,1,1,3,159
2024-12-28,76,52,14,1,1,3,161
2024-12-29,81,52,14,1,1,3,164
2024-12-31,81,52,14,2,4,6,164
2025-01-01,82,55,14,2,2,4,164
2025-01-02,85,57,14,2,1,5,166
2025-01-03,86,58,14,2,1,4,166
2025-01-04,81,58,14,2,1,4,164
2025-01-05,73,56,14,1,1,5,160
2025-01-06,70,55,14,1,2,4,158
2025-01-07,73,58,14,2,2,4,160
2025-01-08,81,57,14,1,2,5,164
2025-01-09,81,58,14,2,1,5,164
2025-01-10,85,56,14,2,1,4,166
2025-01-11,76,55,14,2,1,4,161
2025-01-12,77,55,14,2,1,4,162
